,Time,Sender,Sender_type,Content
8379,3:24:06,ElondusScore,premium,bloodborn apres alors ?
8380,3:24:06,1001010,none,Go assassin's creed odyssey
8381,3:24:06,gozonne,none,ta pas de pote ? Kappa
8382,3:24:07,TheCoolestRom,none,Joue a Smash Melee le online est fait par la commu et il est plutot pas mal
8383,3:24:07,Neanos,premium,Eussou
8384,3:24:08,littlepenito,none,Pourquoi tu fais jamais ta rage de spartiate?
8385,3:24:08,xxdarkrobxx,subscriber,sardoche tu penses pas que si tu joues à for honor y a des milliers de fr qui vont s'y mettre ?
8386,3:24:13,fuji82,subscriber,Joue a NIOH
8387,3:24:14,Neanos,premium,le ouin ouin ne s'arrete jamais
8388,3:24:14,KinderKill,none,"@funclee Car il veux faire le boss sans prendre de dégat d'ou le ""No hit & Windbox"" précisé"
8389,3:24:15,LeMessiah,none,Même Gluto train en WiFi donc bon
8390,3:24:16,naimor49,none,et aoe?
8391,3:24:17,CaptainNuwandaa,subscriber,SSB avec Coro
8392,3:24:20,x_nini_l,none,@sardoche As tu déjà joué à The talos principle ? je suis sûr a 100% que tu adorerais c'est dans le delire de the witness en mode full enigme
8393,3:24:20,moutos79,none,Le perfect a déjà été fait par d'autres personne ?
8394,3:24:20,Smallo94,none,@Daarsterr Leffen un pro de smash est en PLS sur tekken ;)
8395,3:24:21,Rihxen,premium,Bah tu fais des sessions viewer battle
8396,3:24:22,radis_croquant,subscriber,tu veux pas jouer avec laink ou étoiles à RL?
8397,3:24:22,Loprode,none,Tapez +1 si vous etes d’accord pour remettre le sub only SeemsGood
8398,3:24:22,Azaborn,subscriber,On attend la Master class rocket League
8399,3:24:26,Agabouda,subscriber,Il y a si peu de gens qui parlent sur 11 300 viewers; c'est fou
8400,3:24:27,Kryo8,none,"@KinderKill pour moi ils disaient ""le boss le plus dur des jeux God Of War"" pas de l'histoire du jeu video"
8401,3:24:27,Alphonse_Wu,none,aussi teubé y'a juste moins de messages
8402,3:24:28,Aipikur,premium,@funclee il veut faire un no hit (pas prendre un seul point de dégat)
8403,3:24:28,themightyfeather,none,sard terrible qd même ce boss tu nous as tellement rendu esclave de ce stream LUL
8404,3:24:28,Plasma77515,premium,Un petit cuphead 100% la semaine prochaine ?
8405,3:24:29,JustinRandom,none,@bejitaQLF pas très qlf ça
8406,3:24:29,Saucealamout,none,+1
8407,3:24:30,melankolik02,none,Nioh??
8408,3:24:31,Shu_974,none,BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump Kreygasm
8409,3:24:31,KeepBitcoin,premium,SiaTyk subscribed with Twitch Prime. They've subscribed for 3 months! jeu de mon enfance :)
8410,3:24:32,FlouHayce,none,rocket frero
8411,3:24:32,RyFlo_,none,ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper
8412,3:24:34,Izaack,none,Pire jeu de versus smash; a part melee
8413,3:24:35,Lord_Fugu,premium,Rocket league t'as toujours des nouvelle machaniques
8414,3:24:36,mehdi96,none,i
8415,3:24:36,SK_PortgasDAce,none,10k en moyenne ces 3jours de try sur le meme boss c'est qu'un côté ton gameplay plait a la commu; force a toi
8416,3:24:40,fastpeche,none,on voit que la moitié de la mannette :D
8417,3:24:41,KinderKill,none,@Kryo8 Autant pour moi; désinformation chat ^^'
8418,3:24:42,Botsion,none,Merci pour HahaBall @siatyk
8419,3:24:44,wiiissemmm,none,tu a déjà jouée a the witcher ?
8420,3:24:47,DarkShingen,none,il aime souffrir ^^ @funclee
8421,3:24:49,pazteko,none,il en a pas marre?
8422,3:24:50,LeVendeurDeSucre,subscriber,Pog
8423,3:24:51,Smallo94,none,@Daarsterr tout pro de versus le dit; Tekken ces un jeu ultra dur à apprendre
8424,3:24:51,sinistraa_,subscriber,pq tu cherches des excuses bidon quand tu perds
8425,3:24:52,Yufovni,none,sardClone
8426,3:24:53,Reidre_A,subscriber,Ce mois-ci y a Uncharted Nathan Drake Collection pour ceux qui ont le PS+ et sont pas au courant btw
8427,3:24:55,tetrox69,none,Après autant de try; je pense pas que tu puisses encore t'améliorer sur ce fight; tu peux la vaincre mais il te faudra encore 1000 try pour la rebattre. c'est full random à ce point.
8428,3:24:56,edgarfifi,none,Full débile c'est afligeant
8429,3:24:57,TurboRalamboSurSonEscabo,none,la Musique de l'ultemate wanted Kreygasm Kreygasm
8430,3:24:57,haytchi_,subscriber,@funclee lis lecran wsh c'est marqué no hit donc il doit pas prendre de dégâts
8431,3:24:58,snakeshadowzz,none,Bisous de la part de Daku <3
8432,3:24:58,GaigeTV,none,@kryo8 personne n'a jamais dit que c'était le plus gros boss des jv LUL
8433,3:24:58,sancten12,subscriber,ok Naruto
8434,3:24:59,malmortuss,none,Fuck lol
8435,3:25:00,Stenrir,none,@izaack Pour ça que cest le plis aimé
8436,3:25:01,Agabouda,subscriber,Tu te sucerai pas ?
8437,3:25:01,creatox85,none,@ambper Je sais pas si sa commu aimerait qu'il fasse ce genre de rogue likes
8438,3:25:01,funclee,none,@KinderKill Merci pour ta réponse ^^
8439,3:25:06,Daarsterr,subscriber,@smallo94 oui bah je viens de te dire que c’était normal car les deux jeux n’ont rien à voir t’es debile ou quoi ?
8440,3:25:06,LeVendeurDeSucre,subscriber,ok boomer
8441,3:25:07,GaigeTV,none,Si si
8442,3:25:11,Netus26100,none,naruto LUL
8443,3:25:15,yaaaamiiii,none,F
8444,3:25:16,theklyntar,subscriber,et mortal combat ?
8445,3:25:16,aurakou,none,pas dans les murs !!
8446,3:25:19,je_suis_un_viewer,none,Il y a que moi qui ferait du s.e.x avec mon colne?
8447,3:25:19,m4th3r0b0t,subscriber,Ragequit et casses toi et pitier arret de la peter t'es éclaté au sol
8448,3:25:20,ElysianFyelds,subscriber,@Agabouda il a deja tellemenet de meuf au bout de sa queue
8449,3:25:20,choking_toss8,none,Mdr
8450,3:25:20,Nydum,none,Il joue avec la manette de base ?
8451,3:25:20,leyounss427,premium,ok la reine
8452,3:25:21,Sklinay,subscriber,Belle utilisation du clonage btw
8453,3:25:21,LeVendeurDeSucre,subscriber,LUL
8454,3:25:21,BiGbOy14990,none,Et paladin ?
8455,3:25:22,benatacan,none,CA MARCHE TINDER?
8456,3:25:22,faitesdescreditsetvotez,none,Les humilier
8457,3:25:23,M0ssmann,none,bientot 1 jour que sard n'a pas tenu sa promesse de finir avant 2020
8458,3:25:23,Nomack666,premium,pis comme ça tu te ferais éclater et tu pourrais dire que le jeu est mal codé et qu'on peut pas jouer agressif
8459,3:25:24,ambper,none,MAIS FAIS LE
8460,3:25:26,lrepo,subscriber,PTDRR
8461,3:25:26,ach_20,none,mdr
8462,3:25:27,TBN1021,none,c'est le meilleur crossover entre jeu skillé et jeu pour les casus
8463,3:25:31,radis_croquant,subscriber,dragon ball fighter z ça te tente pas?
8464,3:25:31,Picassaut,none,BrawlHalla
8465,3:25:34,Kryo8,none,@GaigeTV c'est ce qu'on vient de me dire; d'ou mùa repons pour donner une precision
8466,3:25:35,Rockeur,subscriber,Mais c'est pas logique t'aura pas plaisir vu que c'est ton clone qui aura le plaisir
8467,3:25:35,vitohandek,none,Se tuer à faire un no hit qui changera rien dans le jeu
8468,3:25:35,Rihxen,premium,Je veux te voir perform sur smash !
8469,3:25:35,leyounss427,premium,@benatacan foooort
8470,3:25:36,Miloriia,subscriber,On est sur un bon fight là attendez
8471,3:25:36,faitesdescreditsetvotez,none,samuseVent samuseVent
8472,3:25:38,RyFlo_,none,oue top gun il est bien aussi Kappa
8473,3:25:39,Manu1254456788,none,Gagne ce 1v1 contre ce pnj déja stp Kappa
8474,3:25:40,Smallo94,none,@Daarsterr ferme ton cul; tu comprends pas; même si cest pas la meme ca reste du versus
8475,3:25:40,TheCoolestRom,none,Joue à Smash Melee; Le online est fait par la commu et il est plutot bien.
8476,3:25:49,Nuxilia,none,allleeezzzzz
8477,3:25:51,fuji82,subscriber,Sardoche et la guerre des clones XD
8478,3:25:51,Aldraik,subscriber,Les gens qui ont pas de vie et viennent sur le live pour insulter un mec qui à mieux réussi sa vie qu'eux LUL
8479,3:25:52,ElondusScore,premium,malheureusement on va se taper du lol les prochain mois
8480,3:25:54,sieo,premium,Quand tu auras une retraite ? :p
8481,3:25:55,wikiweet,none,j'avoue sur brawlhalla ça tryhard en ranked
8482,3:25:56,faitesdescreditsetvotez,none,Normal
8483,3:25:56,Smallo94,none,@Daarsterr ton jeu d enfant il pue la chiasse
8484,3:25:57,KatEtArdha,subscriber,Focus toi et go next :)
8485,3:25:57,HeaIios,premium,et brawlhalla ??
8486,3:25:58,maximus290,none,Smash est un party game. Il est méprise des pro des autres jeux de combat et prennent les joueurs de Smash pour des casu mdr. Tu es tellement contradictoire Kappa
8487,3:26:01,Paul123Hs_,none,!age
8488,3:26:03,wayne1911,subscriber,@TheCoolestRom c'est exactement pareil que sur ultimate pour le online
8489,3:26:07,akihiromp4,none,:) :) :) :) :) :) :p :p :p B) B) CoolCat
8490,3:26:10,peexel,none,faudrais peut etre recadrer la cam manette
8491,3:26:11,rushyard_oskar,none,!SUBS
8492,3:26:12,Paul123Hs_,none,il a quel âge SARD ?
8493,3:26:14,pazteko,none,tu comptees jouer au JV toutes ta vie?
8494,3:26:18,rushyard_oskar,none,!sub
8495,3:26:20,Morhmont,subscriber,qu'est ce qui est prévu après avoir battu la valkirie
8496,3:26:20,the_maroc4in,premium,!mort
8497,3:26:21,Konoarde,subscriber,Yo les gens :3 il est a combien d'essai ?
8498,3:26:22,kiiiiik,premium,127ans
8499,3:26:22,haytchi_,subscriber,@paul123hs_ 26
8500,3:26:23,BloodWindSs,none,!uptime
8501,3:26:24,Smallo94,none,@Paul123Hs_ 34 ans
8502,3:26:24,L_dogg,none,par contre c'est quand que tu tues le boss ?
8503,3:26:24,Daarsterr,subscriber,@smallo94 ok boomer
8504,3:26:25,Thomas91170,none,!zidane
8505,3:26:25,Sardbot,moderator,IL NOUS FAIT LA ROULETTE
8506,3:26:27,LordGun,none,@Paul123Hs_ 25ou 26 ans
8507,3:26:30,noshy01,none,ALLAIENT
8508,3:26:31,bresssouu,premium,zrtGoat zrtGoat zrtGoat
8509,3:26:32,WizardenSama,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
8510,3:26:34,ElysianFyelds,subscriber,34 ANS andreas
8511,3:26:35,Smallo94,none,@Daarsterr ok zoomer :)
8512,3:26:35,zebek_shanarim,subscriber,j'hésite à jouer à Smash :/
8513,3:26:35,jeandelafonton,none,allaient
8514,3:26:35,wadormur,subscriber,26
8515,3:26:36,wikiweet,none,ALLAIENT
8516,3:26:37,niglouglouglou,none,c la bonne btw
8517,3:26:37,noshy01,none,C'est le moment la
8518,3:26:38,Saucealamout,none,AllAient
8519,3:26:38,Zanarque_,none,!ptrick balkany
8520,3:26:39,Antoyne480,subscriber,c'est ca le truc de vendredi
8521,3:26:39,Bleubz,subscriber,Smash sardAYAYA
8522,3:26:41,noshy01,none,ALLAIENT
8523,3:26:41,RyFlo_,none,fabrique nous un jeu pleins de squill sard LUL
8524,3:26:43,MrTTRX,subscriber,sardFire sardFire
8525,3:26:44,sunnvy,none,tu fais des milliers d'euro par moi c'est mtn qu'il faudrait le faire tu regrettera plus tard
8526,3:26:44,aurakou,none,ALLLLLLLLLLLLLLLLLE
8527,3:26:44,Daarsterr,subscriber,DEFONCE LA SARDO
8528,3:26:45,Spluur,none,Frid meilleur boss
8529,3:26:45,JEANFENOUIL,subscriber,Petit Smash avec étoile
8530,3:26:45,sehamo44,none,ALLLLLLLLAIIEEENT
8531,3:26:46,kasor83,premium,go sard
8532,3:26:46,agathoorr,subscriber,mais attendez
8533,3:26:47,theklyntar,subscriber,sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove sardLove
8534,3:26:47,k3nkanekix,none,@Sardoche j'ai eu une dédicace de la voix française de gratos c'était énorme
8535,3:26:48,jeanmichleprophete,subscriber,sardFire sardFire sardFire sardFire
8536,3:26:49,Mei_Ann,none,Etoile
8537,3:26:50,bejitaQLF,none,J'Y ETAIS
8538,3:26:51,Treks37,premium,ALLAIENT MEC
8539,3:26:51,loukapaquet,none,sardFire sardFire sardFire sardFire
8540,3:26:51,faitesdescreditsetvotez,none,ça passe crème
8541,3:26:52,agathoorr,subscriber,ne seresait pas la bonne ?
8542,3:26:52,gentilponey01,none,ALLER BORDEL
8543,3:26:52,adlepoulet,subscriber,Le jeu de baston de riot te dit rien ?
8544,3:26:52,benjaminleroch,none,ya
8545,3:26:52,Konoarde,subscriber,DEFONCE LUI SA MERE
8546,3:26:52,Zanarque_,none,ALLAIENT
8547,3:26:53,TheSilenceMonster,none,CETTE FOIS SI ELLE LA BONNE !!
8548,3:26:53,vaalck,none,krlApex krlApex krlApex krlApex krlApex krlApex
8549,3:26:53,Miloriia,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
8550,3:26:55,jeanmichlachevre,none,GOOO
8551,3:26:55,wikiweet,none,préparez vos LU L
8552,3:26:55,WhiteemLeBro,none,T’es trop fort frero
8553,3:26:55,Thomas91170,none,ALLAIENT
8554,3:26:56,ach_20,none,allllllllezzzzezezez
8555,3:26:56,pleymoubile,subscriber,sardFire sardFire sardFire sardFire
8556,3:26:57,faitesdescreditsetvotez,none,ALLAIENT
8557,3:26:57,shiroite,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8558,3:26:57,TheCoolestRom,none,@wayne1911 C'est le meme systeme mais je ttrouve qu'il est mieux foutu car mieux opti
8559,3:26:58,Skarroz,premium,vasy fait toi hit
8560,3:26:59,tmswer,none,Allaient
8561,3:26:59,saytochitv,none,allaient
8562,3:26:59,imkekla,none,nique lui sa race !!!
8563,3:26:59,Paul123Hs_,none,allaient
8564,3:27:00,Zanarque_,none,TROLL PAS
8565,3:27:00,santtoryo,none,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
8566,3:27:01,cokca_,none,allé
8567,3:27:02,Saparofour,subscriber,ouiILARIV ouiILARIV ouiILARIV ouiILARIV ouiILARIV
8568,3:27:02,Reidre_A,subscriber,sardFire sardFire sardFire sardFire
8569,3:27:03,LeVendeurDeSucre,subscriber,frida kahlo
8570,3:27:03,godkemzzy,none,ALLLLLLLLEEEEEEEEERRRRRRRRRRRR
8571,3:27:03,SensoII,none,Parle bien de sœur friede
8572,3:27:04,docteuruptg,none,goooooooooooooooooooo
8573,3:27:04,krenko_mvp,none,ALLAIENT
8574,3:27:04,Paul123Hs_,none,j'y était
8575,3:27:06,boloss667,none,TU L’AS
8576,3:27:07,agathoorr,subscriber,ALLAIENT
8577,3:27:07,Tanacoo,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
8578,3:27:07,umiko__,subscriber,Quand tu dis que ce boss t'as rendu plus fort aux jeux vidéo t'entends quoi par là ?
8579,3:27:07,CraashTV,subscriber,ALLAIENT
8580,3:27:08,Hullrak3,premium,LUL
8581,3:27:09,Reidre_A,subscriber,???
8582,3:27:09,jeanmichleprophete,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
8583,3:27:09,1001010,none,allaient HahaSweat
8584,3:27:09,bejitaQLF,none,LUL
8585,3:27:09,moghunterxiv,premium,@sardoche a quand ffxiv ?
8586,3:27:09,JEANFENOUIL,subscriber,la musique est tellement belle a ce stade
8587,3:27:09,KCDQ,none,@Sardoche go la tuer sans tes règles pour nous montrer (après tu la referas avec une sauvegarde au pire)
8588,3:27:09,29mai2020,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire
8589,3:27:09,tapislayer,none,TU VAS REUSSIR!!!!
8590,3:27:10,wikiweet,none,LUL
8591,3:27:10,WeebsGod,subscriber,sardDark 3877 sardDark Sigrún : 1295 sardDark TOTAL: 23h30 sardDark (3 runs à <1% PV) PepeHands run safe : 14 depuis 22h30 PogChamp
8592,3:27:10,Reidre_A,subscriber,COMMENT
8593,3:27:10,Skarroz,premium,dans mes veines
8594,3:27:10,niglouglouglou,none,allo
8595,3:27:11,faitesdescreditsetvotez,none,Objectif jouer à un autre game
8596,3:27:11,Azaborn,subscriber,Tu vas retourner sur Rocket League ?
8597,3:27:11,Konoarde,subscriber,NOOOON :'(
8598,3:27:11,ramanito1,none,full y rate
8599,3:27:11,Neanos,premium,hahahahahaha
8600,3:27:11,TBN1021,none,oof
8601,3:27:12,docteuruptg,none,nonnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
8602,3:27:12,dariohh,subscriber,ALLAIENT
8603,3:27:12,Itsmemario999,subscriber,nnnn
8604,3:27:12,Zanarque_,none,ALLLLLLLLLAAIIIIIIIIIIIIIEEEEEENNNNNNNNTTT
8605,3:27:13,erwinthomas,none,ALLAIENT
8606,3:27:13,niiko380,none,TU JOUES COMME UNE LOPSA HORRIBLE
8607,3:27:13,WeebsGod,subscriber,jpp
8608,3:27:13,Hasukay,none,FeelsBadMan
8609,3:27:13,gentilponey01,none,MAIS NON
8610,3:27:13,martekfn,none,non
8611,3:27:13,Miloriia,subscriber,OH NAAAAAAAAAAAAAAAAAAAAAAN
8612,3:27:13,Okreerin,none,BibleThump
8613,3:27:13,dariohh,subscriber,ah
8614,3:27:14,Shu_974,none,@Avohgadoh tg men
8615,3:27:14,Meosh18,subscriber,vtf
8616,3:27:14,ach_20,none,nannnnn
8617,3:27:14,emin3mlapin,premium,il a troll
8618,3:27:14,trystanledieu,subscriber,allez courage tu vas la destroy
8619,3:27:14,aurakou,none,MAIS NAN
8620,3:27:14,docteuruptg,none,nin
8621,3:27:15,GIGNXenos,premium,J.YXGFD KGHDS
8622,3:27:15,imkekla,none,ALLAIENT
8623,3:27:16,Paul123Hs_,none,ntt
8624,3:27:16,Addry06,subscriber,WTF
8625,3:27:16,Sharamph,none,coup dur
8626,3:27:16,WeebsGod,subscriber,je craque
8627,3:27:16,Zanarque_,none,putain
8628,3:27:16,moushy10,none,obviously comme dab
8629,3:27:16,felixdsl,subscriber,NOOOOOOOOOOOONNNNNNNNNN
8630,3:27:16,NaoMelon,none,sexe
8631,3:27:16,Amidamru,subscriber,c'est honteux
8632,3:27:17,NicoBwn,none,enflure
8633,3:27:17,jeanmichlachevre,none,QUOI.?
8634,3:27:17,saytochitv,none,noooooooo
8635,3:27:17,manavaa,none,O NO
8636,3:27:17,jeanmichleprophete,subscriber,Mais noooo
8637,3:27:17,JLFlo06,none,ah bah mince alosr
8638,3:27:17,docteuruptg,none,non
8639,3:27:18,Yufovni,none,issou
8640,3:27:18,niglouglouglou,none,allo allo ca beug
8641,3:27:18,OmeletteGarnie,premium,LUL
8642,3:27:18,LouMaxX23,none,go en finlande pour la maison au bord du lac; c'est la pays des 1000 lacs
8643,3:27:18,kahiina,none,fack
8644,3:27:19,Hullrak3,premium,au moins on rigole
8645,3:27:19,Smallo94,none,cest un bug HAHAHAHA LUL
8646,3:27:19,LeGateauPasteque,none,nlooon
8647,3:27:19,kamitael,none,sgefihrigjtojnhok
8648,3:27:19,fuji82,subscriber,AIE
8649,3:27:20,vaalck,none,krlToxic
8650,3:27:20,niiko380,none,CHEHHHHHHHHHHHHHHHHH
8651,3:27:20,VRASS,premium,TILTED
8652,3:27:20,Gillesgugu,none,elle a ralenti
8653,3:27:20,donovan80300,subscriber,mon cieu
8654,3:27:20,L_dogg,none,sardFail sardFail sardFail sardFail
8655,3:27:21,M0ssmann,none,Sardoche n'aura jamais finit God of War avant 2019 comme il l'a promit. Triste
8656,3:27:21,sieo,premium,"""ça a bug"""
8657,3:27:21,Nanwam42,subscriber,T’as quoi comme jeu de prévu après GoW ?
8658,3:27:21,Oudini01,none,ouiARET
8659,3:27:21,Thomas91170,none,mais naaan
8660,3:27:21,bejitaQLF,none,LUL LUL
8661,3:27:22,Chtioploute62,none,'ça bug' LUL
8662,3:27:22,LeVendeurDeSucre,subscriber,LUL
8663,3:27:22,kalameet85,none,bug
8664,3:27:22,kastrosama,subscriber,reset
8665,3:27:23,mr_francois,none,honteux
8666,3:27:23,randolftazim,none,aie aie aie aie
8667,3:27:23,BECKENPOW2R,none,t ravagé
8668,3:27:23,shikineworld7,none,sisi le bug
8669,3:27:24,matsama66,none,ahaha
8670,3:27:24,docteuruptg,none,wtf
8671,3:27:24,noshy01,none,sa bug
8672,3:27:24,ptit_bibou,premium,my deception is imeasurable
8673,3:27:24,Lord_Fugu,premium,close v
8674,3:27:24,theagent42,none,c'était sur mdrrr
8675,3:27:25,staz83,premium,rootyaTilt rootyaTilt rootyaTilt
8676,3:27:25,martekfn,none,restart pas
8677,3:27:26,wikiweet,none,BANNED
8678,3:27:26,zecar2312,none,t'a essayer lord of fallen? les bosses sont trop bien
8679,3:27:26,GaigeTV,none,toujours les mêmes pattern et 1800 morts apres toujours les mêmes erreurs ?
8680,3:27:26,Strumyz,none,LUL LUL
8681,3:27:27,MrTTRX,subscriber,nuuuul
8682,3:27:27,TheSilenceMonster,none,bordel NON
8683,3:27:27,Skarroz,premium,🌚 🌚 🌚 🌚 🌚
8684,3:27:28,noshy01,none,SA BUG LES GARS
8685,3:27:28,NaoMelon,none,on s'en fout
8686,3:27:28,moutos79,none,Le bug
8687,3:27:29,heakko,none,Si simple le jeu
8688,3:27:29,F4iryKill,none,Vas avec Kenny faire du Aoe ou RL
8689,3:27:29,gentilponey01,none,psk tu la regrder trouduc
8690,3:27:30,GaigeTV,none,Permafrost
8691,3:27:30,theangeldestroyeur,none,ct quoi sa?
8692,3:27:30,cyberdeku127,none,batterie c'est l'input lag
8693,3:27:30,faitesdescreditsetvotez,none,Go fessée
8694,3:27:30,boloss667,none,putain gros
8695,3:27:30,Rihxen,premium,wut
8696,3:27:31,ressiax,subscriber,stp full attaque runique
8697,3:27:31,eziotike,none,continue balec du no hit
8698,3:27:31,koalaposey,premium,el famoso bug
8699,3:27:32,Atlas_09,none,petit scarabée deviendra dragon
8700,3:27:33,mehdibokrr,none,LUL LUL
8701,3:27:34,midgard777,none,turn trop tôt
8702,3:27:34,M0ssmann,none,"""la faute au jeu"""
8703,3:27:34,BeNeByy5,none,BUGED
8704,3:27:34,yumiich2,none,nooo
8705,3:27:34,Aenarion66,subscriber,clip?
8706,3:27:35,kalameet85,none,banned
8707,3:27:36,lacitedeminastirith,none,SUB MODE
8708,3:27:36,bresssouu,premium,t'as troll de ouf mec
8709,3:27:36,HarkMy,none,bahahahaah rage pas
8710,3:27:36,Manu1254456788,none,Pourquoi tu n'irais pas aux weekly smash ? @Sardoche
8711,3:27:36,Mezcup,premium,je reviens dans quelques heures pour voir la fin
8712,3:27:36,Bapom8,none,100 fait expres
8713,3:27:37,niiko380,none,TU TROLL
8714,3:27:38,django_ch,none,un peu naïf
8715,3:27:38,wayne1911,subscriber,@TheCoolestRom ça peut pas être mieux opti; c'est du p2p donc si un a une co pourri ça lag comme dans ultimate
8716,3:27:38,JEANFENOUIL,subscriber,NotLikeThis
8717,3:27:38,dreezoptic,none,troller
8718,3:27:38,jeanplante,none,Nn elle était permafrost
8719,3:27:39,LeVendeurDeSucre,subscriber,go le ban :)
8720,3:27:39,JLFlo06,none,bah oui biensur le jeu est mal codé t'aurais fait mieux
8721,3:27:40,wannaone_,none,coucou youtube
8722,3:27:41,Netizen29,subscriber,la tuer au bout de 24 heures pile de fight; ça aurait été tellement stylé; dommage
8723,3:27:41,J3ell,subscriber,go sub mode
8724,3:27:42,Toonnyy,none,tu troll mec :)
8725,3:27:42,x_nini_l,none,@sardoche As tu déjà joué à The Talos Principle ? C'est un jeux d'énigme Insane avec une histoire que tu dois comprendre par toi même; dans le genre de The Witness .
8726,3:27:42,eikichioe,none,il était frist
8727,3:27:42,pixpaxx66,premium,ah mais c'etait pas sur en fait
8728,3:27:42,comandkonlike,none,ECLATE
8729,3:27:42,ncs1,none,nonnnnn tu aurais du continuer a parle^^
8730,3:27:43,xartaroth,none,Mdr ça a bug
8731,3:27:43,thib1903,none,troller
8732,3:27:43,Aotrix,none,perma
8733,3:27:43,Netus26100,none,la faute du jeu comme dhab LUL
8734,3:27:43,Whashabee,none,blobDance
8735,3:27:43,Smallo94,none,hahahahaha
8736,3:27:43,L_dogg,none,fait un effort merde
8737,3:27:43,Gamesan,premium,parler de smash te rend meilleur continue et tu vas win
8738,3:27:44,kastrosama,subscriber,go reset
8739,3:27:45,AnimusVox27,subscriber,elle etait permafrost
8740,3:27:45,TuQuoqueFiliMihi,none,en vrai; demande à quelqu'un d'autre de te finir le jeu
8741,3:27:45,Neanos,premium,3900 fois des erreurs de codage Kappa Kappa Kappa Kappa
8742,3:27:45,heikoCheik,none,FERME TA GEULE
8743,3:27:45,izie2a,premium,le but c'est de perfect ? ou ça one shot ?
8744,3:27:45,agathoorr,subscriber,T'aurai pus mieux jouer aussi
8745,3:27:45,GaigeTV,none,el famoso bogue
8746,3:27:46,bejitaQLF,none,id perma
8747,3:27:47,unnknowed,none,sardoche tu pue la bite
8748,3:27:47,Report_Impio,none,LUL
8749,3:27:47,Tiwkiwikie,none,trop tôt
8750,3:27:47,KyrenLeConkeran,premium,Prout
8751,3:27:48,keplor1b,premium,@Sardoche du coup après ce truc tu compte joué a quoi ?
8752,3:27:49,RyFlo_,none,bug MrDestructoid
8753,3:27:49,morasckoo,none,hahaa
8754,3:27:49,JustinRandom,none,Xari ?
8755,3:27:49,Unfamous84,none,Tg
8756,3:27:49,sashigi,premium,bah oui la faute au jeu
8757,3:27:49,Parrowl991,premium,@Sardoche Sur /10 tu as combien en mental tu penses ?
8758,3:27:50,Pirlodieu,none,ptdr ca bug
8759,3:27:50,OturaneLive,none,kan c pa le jeu ki est tout pourri c la fote a la manète
8760,3:27:50,t0mpidom,none,oh shit her we go egain
8761,3:27:50,saytochitv,none,pense c un d5 saison 7
8762,3:27:50,Shu_974,none,noooooooooovb
8763,3:27:51,xartaroth,none,T’as loupé c’est tout
8764,3:27:51,Azaborn,subscriber,sardBan sardBan sardBan
8765,3:27:51,vitohandek,none,Honteux de faire sa à kratos de rester bloquer sur ce boss
8766,3:27:52,tetrox69,none,parler du kda sur LoL ryryKiki
8767,3:27:52,Overlix8,none,cliper
8768,3:27:52,Unpetithommeroux,none,1/4 des gens du tchat qui sont là pour te voir rager et qui se disent c’est bizarre il est pas comme sur les vidéos il crie pas h24
8769,3:27:52,Ulthanar,none,GO PLAY Dawn of War
8770,3:27:52,amirri123,none,3/2 Kappa Kappa Kappa
8771,3:27:52,noshy01,none,TU PEUT LE FAIRE CROIT EN TOI SARDO
8772,3:27:53,Rihxen,premium,il a detourné le regard; c'est quoi ce bug
8773,3:27:53,niiko380,none,STOP TROLL @Sardoche
8774,3:27:54,Mirrortimes,none,"""croisade contre l'hypocrisie"""
8775,3:27:54,mehdi96,none,oui il a troll
8776,3:27:55,marru_,none,MAIS TU N'ES PAS MORT !!
8777,3:27:55,trystanledieu,subscriber,Go monster hunter xD
8778,3:27:56,gros_reznik,none,Fini le une bonne fois pour toute :)
8779,3:27:56,Rywji,subscriber,En vrai sard fait le en mode ballec et passen NG+ arrete avec tes défis même si ça rend le fight plus honorable
8780,3:27:57,blakyyz,none,PJSalt PJSalt
8781,3:27:57,jeanplante,none,Elle était permafrost omggg
8782,3:27:58,lachevrelourde,none,Ca merite perma ban
8783,3:27:58,TontonFrancis_,subscriber,Si c'était pas buggé il serait mort de l'attaque
8784,3:27:59,L_dogg,none,fait un effort stp
8785,3:28:01,hobgobelin01,none,tu aurais quand même pu mieux jouer
8786,3:28:02,xartaroth,none,Mauvaise foi
8787,3:28:03,kamitael,none,parle de smash ça te rend meilleur
8788,3:28:03,lecraneedexewer,premium,Sardoche SEX
8789,3:28:03,Smallo94,none,Tes juste nul
8790,3:28:03,jotarooo59,none,courage continue broo
8791,3:28:04,LiinkaS,none,Aller sardouuu
