,Time,Sender,Sender_type,Content
4490,3:28:29,DjangoAlive,none,je serais mort sans ca
4491,3:28:30,guff1,subscriber,@terence11 merci davoir participé
4492,3:28:31,bandef_fanboy,subscriber,Jme souviens avoir pris un décompresseur musculaire une fois; j'avais dormi 22h d'affillées mdrr
4493,3:28:34,Mattheo51,none,gg
4494,3:28:36,Zoines0,subscriber,Juste sub 2h15 sardFire sardFire sardFire
4495,3:28:37,vincplaying,none,golden !
4496,3:28:37,Jixafy,subscriber,Allez; Midir !!
4497,3:28:38,DjangoAlive,none,Mort de douleur ; ou je me serais suicidé
4498,3:28:38,Heliask,none,Wowee sardAYAYA sardLurk
4499,3:28:43,floolec,none,gold
4500,3:28:45,chorissoo,none,cette run est déjà culte
4501,3:28:48,dododomino71,none,Let's go Sard !
4502,3:28:49,psyk0tik_,none,Allez Sardoche on croit en toi sardAYAYA
4503,3:28:51,rymvakr,none,GO SARDO
4504,3:28:55,Heliask,none,sardAYAYA
4505,3:28:58,bertyc,none,Reset Kappa
4506,3:29:01,terence11,none,@guff1 xD
4507,3:29:02,jemainblitz,none,gold le score gg
4508,3:29:09,fleazean,subscriber,ALLEZ SAROOOCHE sardRage sardRage sardRage sardFire sardFire
4509,3:29:10,Dayou75,premium,Les amis comment on donne son Twitch prime j’arrive pas
4510,3:29:12,1m80_75kg_21cm,none,CHALLAH LE JEU FREEZE
4511,3:29:12,CrowClown56,premium,@terence11 Si t'en récent pas l'envie non; c'est comme un fumeur qui a arrêter et qui reprend une taf 8 ans après; il retombe pas accro instant
4512,3:29:13,guff1,subscriber,tres bonne run et pourtant il y a eu des fails
4513,3:29:18,batou888,none,!pb
4514,3:29:18,Sardbot,moderator,Record personnel: 2h17:29s (8février) - 0 deaths DLC ça va être dur à battre !
4515,3:29:21,sard_17_ms,premium,Faut être level combien à peut près pour faire les DLC ?
4516,3:29:27,Getyy,subscriber,é ui
4517,3:29:31,LeVendeurDeSucre,premium,et ui
4518,3:29:33,Excalibur_king_3,subscriber,sardAYAYA sardGirl akytioLove akytioGG akytioGG
4519,3:29:35,twiixq,subscriber,surtout que tu t'es reposer à l'autre feu
4520,3:29:39,Heliask,none,sardLurk sardAYAYA tmbrenLove
4521,3:29:45,kenseideter,subscriber,@sard_17_ms il est level 1 la
4522,3:29:54,jemainblitz,none,en vrai la run que t aurais pu faire quand t étais arrivé 8 minutes en avance à oceiros; ç etzit vraiment le meilleur début
4523,3:30:06,terence11,none,@CrowClown56 ma seule addiction est l'humour ;)
4524,3:30:12,sard_17_ms,premium,kenseideter Y a quoi de pas clair dans ma question ? NotLikeThis
4525,3:30:20,JLHipton,none,Salut les mecs
4526,3:30:27,CrowClown56,premium,@terence11 Tkt; ya pas de soucis;p
4527,3:30:28,Ricocotam,none,c'est quoi l'intéret de faire le fight à poil ? déplacement plus rapide ?
4528,3:30:31,Heliask,none,sardAYAYA
4529,3:30:33,Jixafy,subscriber,Lasers sardMyw
4530,3:30:33,JLHipton,none,comment ça va les mecs
4531,3:30:40,Heliask,none,sardLurk
4532,3:30:40,Pire_RNG,subscriber,On va pas chercher Midir à quatorze heures.
4533,3:30:46,steeeeve_e,none,@ricocotam Egonomie de stamina
4534,3:30:47,kenseideter,subscriber,@sard_17_ms absolument tout; tu fais ce que tu veux c’est le principe d’un souls HeyGuys
4535,3:30:51,Ricocotam,none,merci !
4536,3:30:55,AlcatrazDT,premium,@Ricocotam régen de stamina et vitesse
4537,3:30:56,ChrisUgotrip,none,toujours autant en colère dracaufeu
4538,3:31:03,JLHipton,none,tu va bien @Sardoche ?
4539,3:31:04,CrowClown56,premium,@terence11 Mais tu sais; cela se soigne aussi; il y a des sectes pour ça :p
4540,3:31:05,Ricocotam,none,@Pire_RNG On va pas cercher midir à quatorze heu
4541,3:31:07,Derasiel_Wowee,subscriber,sardMyw Loué soit les saints lasers sardMyw
4542,3:31:24,sradogoro,subscriber,bibimbap
4543,3:31:25,SouthWallz,none,BlessRNG BlessRNG
4544,3:31:25,bandef_fanboy,subscriber,Rng bien puant
4545,3:31:28,terence11,none,merci pour le conseil @CrowClown56
4546,3:31:30,Fonggas_Wowee,subscriber,i was r
4547,3:31:35,Pire_RNG,subscriber,@bandef_fanboy Oui ?
4548,3:31:40,bandef_fanboy,subscriber,Prions le Saint LASER
4549,3:31:42,bandef_fanboy,subscriber,SVP
4550,3:31:42,CrowClown56,premium,de rien ^^
4551,3:31:47,Jixafy,subscriber,Sancti Laserus sardMyw
4552,3:31:52,fleazean,subscriber,ALLEZ LE ROI DU SEL sardAYAYA sardAYAYA sardAYAYA
4553,3:31:53,bandef_fanboy,subscriber,@Pire_RNG Domo
4554,3:31:59,Ayaya_Nakamura,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4555,3:32:03,Derasiel_Wowee,subscriber,sardMyw L A S E R sardMyw
4556,3:32:06,Getyy,subscriber,sardMyw sardMyw sardMyw
4557,3:32:07,Dojo42,premium,@sard_17_ms je pense qu'en premiere run tu doit y etre environ level 60 voir plus
4558,3:32:09,Heliask,none,sardAYAYA
4559,3:32:11,Excalibur_king_3,subscriber,sardAYAYA sardAYAYA sardAYAYA
4560,3:32:14,Jixafy,subscriber,sardMyw sardMyw sardMyw sardMyw
4561,3:32:18,bertyc,none,ce gameplay OhMyDog
4562,3:32:21,bandef_fanboy,subscriber,PURIFICATION PAR LE LASER
4563,3:32:26,Maiiky,subscriber,MIAM MIAM MIAM
4564,3:32:26,psyk0tik_,none,NotLikeThis NotLikeThis NotLikeThis NotLikeThis
4565,3:32:27,bandef_fanboy,subscriber,PURIFICATION PAR LE FEU
4566,3:32:28,Heliask,none,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4567,3:32:28,Windigoo85,none,eywa
4568,3:32:29,Excalibur_king_3,subscriber,sardSad
4569,3:32:30,Ink_Man,subscriber,Pas comme ca Zinedine !
4570,3:32:31,Getyy,subscriber,NotLikeThis
4571,3:32:32,UnfortunateEvt,subscriber,NAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAN
4572,3:32:33,Raf_istole,premium,o no
4573,3:32:35,Jixafy,subscriber,oooh naaan sardCry
4574,3:32:35,Fonggas_Wowee,subscriber,F
4575,3:32:36,JLHipton,none,Salut les mecs vous allez bien ? @Sardoche
4576,3:32:36,Jecht_Sh0t,none,noooo
4577,3:32:36,Pire_RNG,subscriber,Il a juré
4578,3:32:41,LekSann_,subscriber,non
4579,3:32:42,XelaYr_Ac3,none,aïe
4580,3:32:42,Thoorner,none,Tellement close
4581,3:32:42,pahwa,none,"""NOOON!"""
4582,3:32:43,DraxialTV,subscriber,Tellement dommage :(
4583,3:32:44,Ttnc79,premium,BibleThump BibleThump BibleThump NotLikeThis SeemsGood SeemsGood
4584,3:32:44,Fonggas_Wowee,subscriber,il a dit wallah
4585,3:32:45,Traed34,none,!zidane
4586,3:32:45,aimdesard,subscriber,sardLove sardLove
4587,3:32:45,psyk0tik_,none,Graillé comme un ptit biscuit
4588,3:32:45,Sardbot,moderator,IL NOUS FAIT LA ROULETTE
4589,3:32:46,BelGarion_128,premium,Enorme run quand même
4590,3:32:48,Derasiel_Wowee,subscriber,T'as perdu toute l'avance oui
4591,3:32:48,1m80_75kg_21cm,none,PURIFIED
4592,3:32:49,desstresss,none,BYE BYE
4593,3:32:49,Scotty___,subscriber,j'ai fait ce boss des dizaines de fois j'ai jamais vu cette chope
4594,3:32:52,SouthWallz,none,AHHHHH
4595,3:32:55,TitaKin,none,purifier par le feu HahaShrugLeft HahaThisisfine HahaShrugRight
4596,3:33:01,bandef_fanboy,subscriber,??????????
4597,3:33:03,Getyy,subscriber,PogChamp
4598,3:33:04,bandef_fanboy,subscriber,??????????????????????????????????????
4599,3:33:05,sard_17_ms,premium,Dojo42 Parce que j'y étais allé lvl 55-60 à Ariandel et j'y suis pas resté longtemps LUL Des loups m'ont déchiré dès le début DansGame
4600,3:33:06,terence11,none,le joueur francaisq !
4601,3:33:06,Zoines0,subscriber,Bah insane
4602,3:33:07,Heliask,none,sardAYAYA sardAYAYA
4603,3:33:07,Excalibur_king_3,subscriber,sardGasm
4604,3:33:08,SouthWallz,none,dommage sard kun
4605,3:33:08,gfaimhugo,none,naaaan
4606,3:33:13,SharklienX,subscriber,@Sardoche T'étais à -12 sans les problème Oceiros et Lord Cinder @Sardoche
4607,3:33:14,PeeeulS,premium,pas ouf 😂
4608,3:33:21,Fonggas_Wowee,subscriber,t'
4609,3:33:27,kiragoldfinger,subscriber,le try hard est présent
4610,3:33:32,JLHipton,none,@Windigoo85 salut hihihi t sur ldiscord jl
4611,3:33:34,levynyard,none,T es trop chaud mec np
4612,3:33:38,Derasiel_Wowee,subscriber,l'ame
4613,3:33:39,Heliask,none,LuvSign
4614,3:33:42,Fonggas_Wowee,subscriber,tu mérites pas la run aussi; go train ton cinder
4615,3:33:43,axouel2,premium,son attaque sui os etait super chaude a esquiver non ?
4616,3:33:43,Derasiel_Wowee,subscriber,arme*
4617,3:33:46,odjitx,none,Faire toute une run pour quoi ça finissent sur ça c’est cruel comme défi
4618,3:33:56,AlcatrazDT,premium,@Ladon1 On peut ban @Fonggas ?
4619,3:34:07,Jixafy,subscriber,Saints Lasers deuxième try sardMyw
4620,3:34:07,ItsDoppio,subscriber,pour contrer et placer une viscérale c est l1 ou l2 sur ds3
4621,3:34:13,TSeuH,subscriber,!run
4622,3:34:13,Sardbot,moderator,Soul Level 1 (0 points de caractéristiques) - Tous les boss incluant ceux des DLC - Glitchless - Rêgles : https://docs.google.com/document/d/1akjsjRLuMIniF5QJZKBPOXz9nhnjL2HHXB2xgkkzEQ0/edit
4623,3:34:15,Fonggas_Wowee,subscriber,GivePLZ sardAYAYA_HF Positiv energy sardAYAYA TakeNRG
4624,3:34:18,Raf_istole,premium,on a compris tqt
4625,3:34:19,ItsDoppio,subscriber,?*
4626,3:34:20,Fonggas_Wowee,subscriber,positive ouai
4627,3:34:22,Dojo42,premium,@sard_17_ms après c'est le principe de ce faire rouler dessus en premiere run
4628,3:34:25,Heliask,none,sardAYAYA sardAYAYA
4629,3:34:31,Heliask,none,Wowee
4630,3:34:34,Fonggas_Wowee,subscriber,@alcatrazdt monkaS
4631,3:34:40,TitaKin,none,cette luck
4632,3:34:55,Derasiel_Wowee,subscriber,Wowee
4633,3:35:07,Raf_istole,premium,il va pb de 2 sec
4634,3:35:20,1m80_75kg_21cm,none,Ils sont tjr là les chômeurs?
4635,3:35:29,David8569,none,Tu fais quoi à live à cette heure
4636,3:35:34,Jixafy,subscriber,sardMyw Lasers sardMyw
4637,3:35:35,ppj_87,none,go sard on croit en toi
4638,3:35:44,fleazean,subscriber,Gogo Sard
4639,3:35:48,bandef_fanboy,subscriber,Des gens qui jouent à Secret of Grindea ici ?
4640,3:35:49,fleazean,subscriber,#PositiveEnergy
4641,3:35:53,TSeuH,subscriber,!wr
4642,3:35:54,Excalibur_king_3,subscriber,sardLove sardLove sardLove sardLove sardLove
4643,3:35:54,Sardbot,moderator,World Record by Leovernard : 2:00:13
4644,3:35:56,aimdesard,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4645,3:36:04,Zoines0,subscriber,Bruh
4646,3:36:05,yankh_v2,subscriber,xd
4647,3:36:20,Jixafy,subscriber,Tape les pieds !!!
4648,3:36:25,sradogoro,subscriber,DMR
4649,3:36:26,LeVendeurDeSucre,premium,MDR
4650,3:36:29,jemainblitz,none,gg
4651,3:36:29,Derasiel_Wowee,subscriber,@Jixafy ça fait 0
4652,3:36:30,Thoorner,none,LUL
4653,3:36:31,Excalibur_king_3,subscriber,sardLul
4654,3:36:31,Raf_istole,premium,duuuur
4655,3:36:32,TitaKin,none,il court après son hit lul
4656,3:36:46,Thoorner,none,C'est quand même con d'avoir un temps influencé par la rng du jeu xd
4657,3:36:48,UnfortunateEvt,subscriber,dommage t'avais une belle avance sur tes chronos
4658,3:36:49,xXxD4rkS4suk3xXx,none,1m80_75kg_21cm Tqt meme pas LUL
4659,3:36:54,jemainblitz,none,Le couteau et l échec critique
4660,3:37:00,SUPOSITWAAAR,subscriber,c'est quoi ces horaires de stream ?
4661,3:37:03,Jixafy,subscriber,ca prend des degats; je l'ai deja fais; genre ca prend pas beaucoup mais il avait 1hp la
4662,3:37:03,Dreomito,subscriber,pensez-vous qu'il est encore possible de pb ?
4663,3:37:05,Manuatwitch,none,il peut encore pb ?
4664,3:37:06,Zoines0,subscriber,@Thoorner C'est le cas dans énormément de jeu; juste normal
4665,3:37:07,bandef_fanboy,subscriber,Oui
4666,3:37:12,dododomino71,none,C'est déjà énorme de régu ton temps; gg !
4667,3:37:21,fleazean,subscriber,Moi jai dis wallah si il est pb je fais un don
4668,3:37:26,SingularityBrain,subscriber,Va falloir courir vite!
4669,3:37:26,1m80_75kg_21cm,none,@xxxd4rks4suk3xxx mais où ai-je la tête t’es toujours là tu part jamais toi kamelFOU
4670,3:37:29,rymvakr,none,Moondog <3 Sardo; tes gouts musicaux sont BONS
4671,3:37:43,xXxD4rkS4suk3xXx,none,1m80_75kg_21cm j ai tout mon temps grace a toi LUL
4672,3:37:43,sradogoro,subscriber,les couteau;
4673,3:37:43,Likehit_,subscriber,sardAYAYA sardAYAYA sardAYAYA
4674,3:37:45,Ghistriam,none,ne pas mourir lel
4675,3:37:47,PeeeulS,premium,Juste Oceiros + Cinder tu gagnais 10mn sur la run; il manque rien pour que ça passe !
4676,3:37:54,Heliask,none,sardAYAYA sardAYAYA sardAYAYA
4677,3:37:54,1m80_75kg_21cm,none,Pas trop en retard ce matin? Non logique kamelFOU kamelFOU
4678,3:37:56,Ayaya_Nakamura,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4679,3:38:06,Fonggas_Wowee,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA_HF sardAYAYA_HF sardAYAYA_HF sardAYAYA_HF sardAYAYA_HF
4680,3:38:10,Dreomito,subscriber,ça serait marrant de finir en 2 sard17 quand même; non ?
4681,3:38:13,TitaKin,none,@fleazean fais attention il te bait il va pb de 3 secs
4682,3:38:13,fleazean,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4683,3:38:15,Heliask,none,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardLurk
4684,3:38:22,Jixafy,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4685,3:38:25,perversdu77,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4686,3:38:27,sradogoro,subscriber,SI DUPE !
4687,3:38:28,bandef_fanboy,subscriber,Y'a t-il des lores experts sur letchat ?
4688,3:38:39,Excalibur_king_3,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
4689,3:38:40,fleazean,subscriber,@titakin Et bah j'aurai le seul
4690,3:38:41,kikih2mt,none,pas mal la musique
4691,3:38:43,fleazean,subscriber,seum
4692,3:39:19,serviette_froisee,none,Le couteau de Midir LUL
4693,3:39:22,ppj_87,none,il est chaud
4694,3:39:25,1m80_75kg_21cm,none,@xxxd4rks4suk3xxx Ta future fiancée elle fait sûrement 300kils
4695,3:39:34,jemainblitz,none,jolie
4696,3:39:38,Manuatwitch,none,allaient
4697,3:39:46,Dreomito,subscriber,allaient
4698,3:39:46,xXxD4rkS4suk3xXx,none,1m80_75kg_21cm Nourrie au chomage Kappa
4699,3:39:53,Excalibur_king_3,subscriber,sardMyw sardMyw sardMyw sardGirl sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardMyw
4700,3:39:54,gfaimhugo,none,let's go sardo
4701,3:39:55,Derasiel_Wowee,subscriber,t'étais mort sur gael dans le pb ça se fait encore
4702,3:39:56,Likehit_,subscriber,Lets gooooo
4703,3:39:58,Zoines0,subscriber,Let's gooo !!!
4704,3:39:58,Scotty___,subscriber,@bandef_fanboy oui; un peu
4705,3:39:58,0rion667,subscriber,Yo Sardoche
4706,3:40:00,twiixq,subscriber,change l'anneau du frelon
4707,3:40:01,SharklienX,subscriber,@Sardoche Au moins tu regu ton pb
4708,3:40:01,Reidre_A,none,ayaya
4709,3:40:03,Cammichan,none,mode ultrainstinct
4710,3:40:04,Peursnail,none,LuvSnooze
4711,3:40:05,Likehit_,subscriber,sardFire sardFire sardFire
4712,3:40:07,Enelhya,none,les couteaux servaient à quoi sur ce boss?
4713,3:40:08,kikih2mt,none,@xXxD4rkS4suk3xXx nourris a la sueur des autres
4714,3:40:09,hugo62880,subscriber,ANNEAUX
4715,3:40:10,Excalibur_king_3,subscriber,sardPopcorn
4716,3:40:11,fleazean,subscriber,Allez Sardooo sardFire sardFire sardFire
4717,3:40:12,BelGarion_128,premium,!uptime
4718,3:40:15,twiixq,subscriber,ANNEAUX
4719,3:40:17,SaigreenJo,none,trop fort
4720,3:40:22,1m80_75kg_21cm,none,@xxxd4rks4suk3xxx tu l’emmèneras au domac en remorque kamelFOU
4721,3:40:25,UnfortunateEvt,subscriber,ptin comment ils font tout ca en 2h
4722,3:40:26,UnfortunateEvt,subscriber,pouah
4723,3:40:26,jemainblitz,none,allez sardo
4724,3:40:28,multyycolor,none,Le cheese
4725,3:40:35,Derasiel_Wowee,subscriber,ANNEAU
4726,3:40:37,xXxD4rkS4suk3xXx,none,1m80_75kg_21cm d ailleurs merci a l avance pour tes enfants qui vont payer le chomage des miens LUL
4727,3:40:37,Jixafy,subscriber,GL
4728,3:40:38,vincplaying,none,shield ?
4729,3:40:38,Manuatwitch,none,no hit tfacon
4730,3:40:39,Raf_istole,premium,ll s'est passé quoi sur midir t'as greed ?
4731,3:40:43,granlooper,none,franchement y'a tellement moyen de sub 2h avec bonne rng et no Death sur la run
4732,3:40:43,Excalibur_king_3,subscriber,sardMyw sardMyw sardMyw
4733,3:40:44,Spook________,none,!pb
4734,3:40:44,Sardbot,moderator,Record personnel: 2h17:29s (8février) - 0 deaths DLC ça va être dur à battre !
4735,3:40:45,SyIvanus,subscriber,go first try
4736,3:40:47,KE_Krine,premium,La maître fromager
4737,3:40:50,xXxD4rkS4suk3xXx,none,fais en de bons ptits escalves LUL
4738,3:40:51,fleazean,subscriber,ALLEZ TOUT LE CHAT LÀ PUT1 #POSITIVEENERGY
4739,3:40:51,SyIvanus,subscriber,BlessRNG BlessRNG BlessRNG BlessRNG
4740,3:40:54,Qezway,none,ALLAIENT
4741,3:40:59,nokenny51,subscriber,c'est qui gael dans le lore de ds ?
4742,3:40:59,JugemJugemJu,subscriber,ça doit être trop plaisant de faire des runs de 2h
4743,3:41:00,Derasiel_Wowee,subscriber,@Raf_istole il s'est fait mangé alors qu'il manquait 1 hit pour stagger
4744,3:41:00,Jixafy,subscriber,sardMyw sardFire sardFire
4745,3:41:04,SyIvanus,subscriber,ALLAIENT ! BlessRNG
4746,3:41:13,Excalibur_king_3,subscriber,sardFire sardFire sardFire sardFire sardZone sardZone sardZone
4747,3:41:20,Raf_istole,premium,Derasiel_Wowee a putain trop dommage !
4748,3:41:23,Fundalis,subscriber,Allaient Sardo BlessRNG sardAYAYA
4749,3:41:26,DraxialTV,subscriber,BlessRNG BlessRNG BlessRNG BlessRNG
4750,3:41:31,axouel2,premium,tellement chaud gael
4751,3:41:37,Heliask,none,tmbrenLove
4752,3:41:43,zindixmc,none,trp fort
4753,3:41:53,Dreomito,subscriber,so far so good
4754,3:41:58,Excalibur_king_3,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
4755,3:41:58,Fonggas_Wowee,subscriber,si proche GivePLZ sardAYAYA_HF Positiv energy sardAYAYA TakeNRG
4756,3:41:59,LeVendeurDeSucre,premium,LETS GO
4757,3:42:00,fleazean,subscriber,sardFire sardFire
4758,3:42:05,OhCnko,subscriber,sardSad
4759,3:42:08,thcgewehr48,none,LUL
4760,3:42:09,fleazean,subscriber,gogogo
4761,3:42:09,Daementia,none,Chaised
4762,3:42:09,1m80_75kg_21cm,none,Squid1 Squid2 Squid2 Squid2 Squid3 Squid2 Squid2 Squid3 Squid2 Squid4
4763,3:42:09,Fundalis,subscriber,hmm ?
4764,3:42:13,aimdesard,subscriber,sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardFire
4765,3:42:19,DevilRaiders,none,Yo Sard; je rentre de ma nuit de taf. Content de te voir co au petit matin !
4766,3:42:28,SyIvanus,subscriber,Gentil gael laisse toi tuer stp
4767,3:42:29,Ghistriam,none,cest quoi le dernier boss ?
4768,3:42:33,SyIvanus,subscriber,c lui
4769,3:42:41,Fonggas_Wowee,subscriber,le Creep block a la ds
4770,3:42:41,Ghistriam,none,je vois lol
4771,3:42:42,AlexFRKZ,none,a quand un gameplay dark soul avec une guitare de guitar hero ?
4772,3:42:44,1m80_75kg_21cm,none,@devilraiders un collègue PogChamp
4773,3:42:46,flonelvy,none,Let's goooooo
4774,3:42:50,dikzni,none,yo
4775,3:42:54,FeuFolletHivernale,none,vous pensez que l'électricien est sur le tchat ? kaorykKappa
4776,3:42:56,Fundalis,subscriber,Il veut pas AFK Gael la ?
4777,3:42:57,Derasiel_Wowee,subscriber,@Fonggas https://cdn.discordapp.com/attachments/586413491670351882/677737254139068426/86716744_1453876981439118_4166287481651593216_n.png je viens de voir ça; s'il savait monkaW
4778,3:43:07,catswhites,none,1m
4779,3:43:28,Excalibur_king_3,subscriber,sardGirl sardFire sardFire sardFire sardFire sardFire sardFire sardFire sardCass2
4780,3:43:28,dynamo672,none,!pb
4781,3:43:28,Sardbot,moderator,Record personnel: 2h17:29s (8février) - 0 deaths DLC ça va être dur à battre !
4782,3:43:30,LeVendeurDeSucre,premium,30 s GO
4783,3:43:30,fleazean,subscriber,ALLLEEZZ
4784,3:43:31,Jixafy,subscriber,2:17:17 ou rien
4785,3:43:32,Fundalis,subscriber,ALLAIEEEEEENT
4786,3:43:36,Excalibur_king_3,subscriber,sardGirl
4787,3:43:38,Laufral,premium,la run fini sur la mort du boss ou il y a encore des inputs a faire après?
4788,3:43:42,MistyBerny,none,c mort
4789,3:43:47,UnfortunateEvt,subscriber,la tension est palpable
4790,3:43:48,Dreomito,subscriber,ayayaya les espoirs d'amélioration du PB qui s'amenuisent alors que le temps sera probablement encore une fois dans les 2 sard17
4791,3:43:50,ppj_87,none,vite
4792,3:43:50,Shadoware1,subscriber,rip
4793,3:43:52,Fonggas_Wowee,subscriber,@derasiel_wowee ptdr d'où tu deterres ça
4794,3:43:55,1m80_75kg_21cm,none,@derasiel_wowee Je veux intégrer cette secte kamel200QI
4795,3:44:00,thcgewehr48,none,fin après le boss normalement
4796,3:44:02,LeVendeurDeSucre,premium,too late
4797,3:44:04,Derasiel_Wowee,subscriber,@Fonggas discord sarukog
4798,3:44:10,Fonggas_Wowee,subscriber,@derasiel_wowee j'avais pas vu le msg sur les féministe oof
4799,3:44:17,SyIvanus,subscriber,ta trolléééééééééééééé
4800,3:44:17,Raf_istole,premium,hahahhaa
4801,3:44:18,Zerstoren974,subscriber,dmg
4802,3:44:20,Manuatwitch,none,dommage
4803,3:44:20,Alga1908,premium,dommage
4804,3:44:20,Qezway,none,nt
4805,3:44:21,desstresss,none,LOLLLLLL
4806,3:44:21,LeVendeurDeSucre,premium,trop tard nayway
4807,3:44:22,jemainblitz,none,gg
4808,3:44:22,hugo62880,subscriber,si tu trollais pas ça passait je pense
4809,3:44:23,arzaks0,none,gg
4810,3:44:23,Humble_FC,none,LUL LUL LUL
4811,3:44:23,Zoines0,subscriber,Nooooze
4812,3:44:24,Excalibur_king_3,subscriber,sardCry sardCry sardCry sardCry sardCry
4813,3:44:25,Fonggas_Wowee,subscriber,ayaaaa
4814,3:44:26,UnfortunateEvt,subscriber,sard17 sard17 sard17 sard17 sard17
4815,3:44:26,yornix324,none,GG
4816,3:44:28,Zoines0,subscriber,<3
4817,3:44:28,Fonggas_Wowee,subscriber,nooooo
4818,3:44:31,fleazean,subscriber,Baaaah dommaage
4819,3:44:32,gfaimhugo,none,aie aie aie
4820,3:44:33,UnfortunateEvt,subscriber,tellement proche :-(
4821,3:44:33,Fundalis,subscriber,t'as trop greed :/
4822,3:44:34,fleazean,subscriber,GGGGGGG
4823,3:44:35,ImJustSeal,subscriber,Nooooonnnnn
4824,3:44:37,jemainblitz,none,dommage si proche
4825,3:44:38,desstresss,none,2h17 pour rien :D
4826,3:44:38,PeeeulS,premium,Dommage; belle run dans l'ensemble
4827,3:44:38,Raf_istole,premium,reset du coup Kappa
4828,3:44:38,Manuatwitch,none,à cause du poteau t'as failli te faire one shot non ?
4829,3:44:40,Peursnail,none,LuvSnooze LuvSnooze
4830,3:44:41,Shadoware1,subscriber,ptn c'etait a quelques cinder et 1 midir de faire un bon temps
4831,3:44:43,hugo62880,subscriber,après le cancel ça passait je pense
4832,3:44:44,LeVendeurDeSucre,premium,son pb c'est pas 2 17 11 ?
4833,3:44:46,XxXpedrodu66XxX,subscriber,sardAYAYA
4834,3:44:49,SouthWallz,none,Bon bah go dormir
4835,3:44:53,serviette_froisee,none,Tu greedais pas t'avais quand même ton PB de genre 1 ou 2sec
4836,3:44:54,Derasiel_Wowee,subscriber,@1m80_75kg_21cm hésite pas; ça coute rien l'integration est gratuite Wowee
4837,3:44:57,XxXpedrodu66XxX,subscriber,!pb
4838,3:44:57,Sardbot,moderator,Record personnel: 2h17:29s (8février) - 0 deaths DLC ça va être dur à battre !
4839,3:44:58,danydaacosta,none,!run
4840,3:45:01,flonelvy,none,Soit fier d'avoir terminé une run avec un temps correct c'était quand même vraiment pas dégueu !
4841,3:45:05,Derasiel_Wowee,subscriber,@Fonggas et les I- ciarraSip
4842,3:45:20,ppj_87,none,triste
4843,3:45:21,Joker_Joke_7,none,C'est quoi le record mondial ?
4844,3:45:29,fleazean,subscriber,!wr
4845,3:45:29,Sardbot,moderator,World Record by Leovernard : 2:00:13
4846,3:45:32,hugo62880,subscriber,:(
4847,3:45:34,sradogoro,subscriber,mdr hugoo
4848,3:45:35,Jecht_Sh0t,none,! wr
4849,3:45:36,Fonggas_Wowee,subscriber,sardAYAYA
4850,3:45:37,jemainblitz,none,a quand le retour du début de run parfaite ? comme celui que t vais fais quand t es mort face à oceiros
4851,3:45:42,Derasiel_Wowee,subscriber,ciarraSip
4852,3:45:43,Ricocotam,none,aller; on va bosser nous; courage !
4853,3:45:46,Joker_Joke_7,none,Ca va c'est proche
4854,3:45:49,Fonggas_Wowee,subscriber,Fuck Hugo qui manipule les boss
4855,3:45:52,Supabiggest,none,!musique
4856,3:45:53,sradogoro,subscriber,vasi
4857,3:45:59,OnlyJad,premium,Un conseil pour quelqu’un qui galère face au seigneur des cendres même avec une barre dhp qui fait la moitier de l’écran ?
4858,3:45:59,gfaimhugo,none,go next sardo
4859,3:46:00,bubullelevrai,none,sardAYAYA
4860,3:46:04,Legend_Of_Kay,subscriber,Check pour l'heure du sport bro
4861,3:46:04,Derasiel_Wowee,subscriber,@Fonggas top 7 du chat sardAYAYA
4862,3:46:07,lolicrusher,none,Yo Sard ça te dirait de faire du parkour sur Minecraft ? Je te conseille Pyramid Parkour 100 niveaux de plaisir et de souffrances TPFufun
4863,3:46:13,hugo62880,subscriber,je donne plein de strats et on me remercie comme ça :(
4864,3:46:14,desstresss,none,Humiliant
4865,3:46:17,Fonggas_Wowee,subscriber,top 6 inc
4866,3:46:20,sradogoro,subscriber,@lolicrusher XD
4867,3:46:22,PrideOfCloud ,none,Go next
4868,3:46:24,lefromagedelicieux,none,concentre toi ; joue minecraft au piano puis reviens
4869,3:46:24,xXxD4rkS4suk3xXx,none,Minecraft LUL
