,Time,Sender,Sender_type,Content
249,0:05:57,arcendash,none,LuvBlondeR LuvBlondeR LuvBlondeR LuvBlondeR LuvBlondeR LuvBlondeR
250,0:05:59,HighQualityVignette,subscriber,c'est beau
251,0:06:00,x4nxus_,premium,yo
252,0:06:01,Yrium_,subscriber,INCROYABLE !
253,0:06:02,TVNitrox,none,<3
254,0:06:04,Triestos,subscriber,Hello !
255,0:06:04,Sadouv,none,yo
256,0:06:05,nero_scp,subscriber,Derasiel_Wowee sardWeeb
257,0:06:06,GabFrech,subscriber,Bonjouuuuuuuuuuuuuur; les saines habitudes de vie
258,0:06:06,Sickandar34,none,ha bah enfin
259,0:06:07,mashiro_56,none,Squid1 Squid2 Squid3 Squid4
260,0:06:07,SardYesLife,subscriber,Yes life activée sardFire
261,0:06:09,beauverrrr,none,Musiques d'egirl DansGame
262,0:06:09,TVNitrox,none,AAAAAAAAAAAH
263,0:06:10,nero_scp,subscriber,ah
264,0:06:10,NaydeeM_,subscriber,ah
265,0:06:11,Yrium_,subscriber,Mdrrrr
266,0:06:11,tolugibsv2,none,ce remix
267,0:06:11,HighQualityVignette,subscriber,mdrrrr
268,0:06:12,mistgun666,none,Alors; à part bit sabber t as commencé le sport? En tout cas je t encourage pour avoir la motivation; j suis avec toi
269,0:06:12,NaydeeM_,subscriber,raté
270,0:06:12,nero_scp,subscriber,zrtAH
271,0:06:13,hakarano34,none,tu va dead ca frere
272,0:06:13,guigzou,none,flou
273,0:06:13,sicurella113,subscriber,C'est parfait
274,0:06:13,chillou320,none,mdr
275,0:06:13,purvanas,none,AH
276,0:06:13,braevlee,none,AYAYA
277,0:06:13,yoan1111,none,TPFufun
278,0:06:14,troahh,subscriber,YO
279,0:06:14,draxaufeuxyz,none,ba il est en retard
280,0:06:14,TheBlackDu13,none,PTDRRRRRRR
281,0:06:14,Amiine54,subscriber,ah
282,0:06:14,icefreoze,none,Ah
283,0:06:16,lesdeuxnuts,none,wesh les srabs
284,0:06:16,Fekos,none,Bonjour; je voudrais me plaindre d'un fléau sur Twitter pour popcorn apres je sait que c'est impossible :/
285,0:06:16,kawabunga92i,subscriber,monkaX
286,0:06:16,squishyheart,subscriber,^^
287,0:06:16,veezek,none,TROP BEAU !!
288,0:06:16,sdeku57,none,la musique MDRRR
289,0:06:17,fafalr,none,Adieu joris
290,0:06:18,NaydeeM_,subscriber,LUL.
291,0:06:18,TVNitrox,none,flouted
292,0:06:18,Anacomb,subscriber,:bave:
293,0:06:19,Gtxkil,subscriber,LuvBlondeR LuvBlondeR LuvBlondeR
294,0:06:21,Amiine54,subscriber,sardPopcorn sardPopcorn
295,0:06:21,jack_lg_,premium,du ariana grande?
296,0:06:22,nero_scp,subscriber,Zi focus
297,0:06:22,danielolden,none,mdr
298,0:06:24,Baie_Tas,none,pourquoiya duariana grande ?
299,0:06:25,yoan1111,none,T bo
300,0:06:26,Les_lives_de_Nono,none,focused
301,0:06:27,Yrium_,subscriber,Il ma tué mdrrrr
302,0:06:28,Bluerion,premium,ouiJEUNECOUY ouiJEUNECOUY
303,0:06:28,mashiro_56,none,Salut
304,0:06:30,veezek,none,CHLA TUE
305,0:06:31,TVNitrox,none,Ariana dranded
306,0:06:31,shira_epz91,none,pète moi le cul sardounet
307,0:06:32,Triestos,subscriber,Excusez moi de demander mais ce soir y'a pas la GL les gens sont déjà qualifier nan ?
308,0:06:32,rafas1,none,Le focus avec les DLSR faut TOUJOURS le refaire cest relou :(
309,0:06:33,beauverrrr,none,Musique d'egirl fan de kpop DansGame
310,0:06:33,toutankarton_,subscriber,Hé t flou
311,0:06:33,yoan1111,none,Focused
312,0:06:35,RaiseNSharp,none,il se fait désirer le petit
313,0:06:35,hakarano34,none,tu vas dead ca frere
314,0:06:35,strromplayer,none,wsh les kheys
315,0:06:36,Kurutshi,none,il va anoncé qu'il a acheté le psg ?J
316,0:06:37,nero_scp,subscriber,tu était si parfait Kappa
317,0:06:37,rrom6859,premium,japonais
318,0:06:37,draxaufeuxyz,none,😜
319,0:06:39,ksajan_,subscriber,les gens c'est bloqué à 720p ou y a que moi?
320,0:06:39,GrandMechantEpaulard,subscriber,heeey
321,0:06:40,Maroini,none,YOOOOOOOOOOO
322,0:06:41,TheBlackDu13,none,salut bg <3
323,0:06:41,TVNitrox,none,et rrrrrrrrrrrrreeeeeeeeee
324,0:06:41,heru___,subscriber,eh salut a toi u
325,0:06:42,GuillaumeP84,none,yo
326,0:06:42,mrjardiland,none,Bonjour @Sardoche bonjour à tous
327,0:06:42,sdeku57,none,ariana granded
328,0:06:44,MrWorzeth,subscriber,MrWorzeth subscribed at Tier 2. They've subscribed for 12 months! 1 an déjà !
329,0:06:45,kiasma0,subscriber,tellement de chill
330,0:06:45,the_strocker,subscriber,ouaiii
331,0:06:46,slyzek58,none,bg
332,0:06:46,toutankarton_,subscriber,sardPalm
333,0:06:46,zobZen,subscriber,Bonjour; j'ai envie d'essayer un nouveau jeu mobile; l'idéal serait qu'il soit aussi sur pc; avec des beaux graphismes; une ambiance dark fantasy; des batailles PvP et un moyen d'obtenir des ressources rapidement pour customiser mon équipe de champions. Vous recommandez quoi?
334,0:06:46,edouardeztarkan,subscriber,si beau
335,0:06:46,Vagram78,subscriber,nikel et toi
336,0:06:47,danielolden,none,re
337,0:06:47,shira_epz91,none,TRANKIL
338,0:06:47,Les_lives_de_Nono,none,salut
339,0:06:48,Gorra_0,premium,salut
340,0:06:48,Yrium_,subscriber,AA il est totu beau !!
341,0:06:48,NovaTaylor,subscriber,sardWeeb sardWeeb
342,0:06:48,Anacomb,subscriber,JURE
343,0:06:49,aewiyn_,subscriber,aewiyn_ subscribed at Tier 1. 
344,0:06:50,NaydeeM_,subscriber,Encore des bans à cause du L word
345,0:06:51,inplaccavel,premium,pue sa mere
346,0:06:51,Alkouille,none,t'es bg comme ça
347,0:06:51,Jyben_,subscriber,Mes respects Sardoche; domo
348,0:06:51,nustyh,none,Bonjour sardo <3
349,0:06:52,braevlee,none,DOMO
350,0:06:53,Piwali,none,je suis japonaise
351,0:06:53,TVNitrox,none,FORMUL1
352,0:06:53,Gokuetluffy2,none,salut steb
353,0:06:53,rrom6859,premium,Mais quel homme !
354,0:06:53,jarodsli,none,ha ouf; je croyais que tu était devenu flou dans la nuit xD
355,0:06:53,nero_scp,subscriber,Insane
356,0:06:54,d_carno,subscriber,sardYop sardYop sardYop
357,0:06:54,Fekos,none,Ah que coucou
358,0:06:54,Deyliota,subscriber,Hey!
359,0:06:54,marleyoufl22,none,salut crackito
360,0:06:54,DjangoAlive,none,django15BByoda django15BByoda django15BByoda django15BByoda django15BByoda
361,0:06:54,4zerts,none,@ksajan_ Rien de mon côté
362,0:06:55,Sadouv,none,yo sard
363,0:06:57,Tarhken,none,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
364,0:06:57,Loukizz,none,Merci pour LuvGift @mrworzeth
365,0:06:57,yoan1111,none,Yop
366,0:06:57,Fafnor,none,@ksajan_ Il y a que toi ;)
367,0:06:57,kyar0s,subscriber,kyar0s subscribed with Twitch Prime. They've subscribed for 4 months! plop
368,0:06:57,Teteouf,none,TM !
369,0:06:58,Bobobly,none,L'ipad pro derriere
370,0:07:00,SardYesLife,subscriber,Merci pour LuvBlondeR @mrworzeth
371,0:07:00,SHAD0W412,subscriber,SHAD0W412 subscribed with Twitch Prime. They've subscribed for 31 months! 
372,0:07:01,CF_Nalac,none,obligé de prendre cette voix niaise de Youtubeur lifestyle NotLikeThis
373,0:07:02,nero_scp,subscriber,Perfect
374,0:07:04,draxaufeuxyz,none,il a l air calme
375,0:07:04,kiritogeeker,none,Tu vas jouer a moonlighter ??
376,0:07:05,shira_epz91,none,gg
377,0:07:06,takemitchy_kun,subscriber,C'est quoi l'op
378,0:07:06,TheFuryTime,premium,LuvBlush
379,0:07:07,Hatsuyio,none,normal qu'on vois tes micros ?
380,0:07:07,Nanako32G,subscriber,Nanako32G subscribed at Tier 1. They've subscribed for 14 months! 
381,0:07:07,LevraiAnthyx,none,"10h ""yes life"""
382,0:07:11,CHMIKO,none,SARDOO SAMA
383,0:07:12,SardYesLife,subscriber,sardAYAYA sardWow
384,0:07:12,nero_scp,subscriber,zi combo des x100
385,0:07:13,kiasma0,subscriber,Merci pour LuvBlush @nanako32g
386,0:07:13,TheBlackDu13,none,HahaSweat
387,0:07:14,ksajan_,subscriber,Ah ben F5 fixed it
388,0:07:15,Black3v3r,subscriber,@ksajan_ J'avais ça; rafraîchit et c'est bon
389,0:07:16,axlpru,none,7×6 ?
390,0:07:16,rrom6859,premium,Ce soir on fait péter le PB
391,0:07:16,Kurutshi,none,tu y es presque gg
392,0:07:17,iznek69,none,Mon japonais préféré <3
393,0:07:17,KovaLSkyii,none,Salut sard
394,0:07:21,Yrium_,subscriber,Spammer les abos !!!
395,0:07:21,GabFrech,subscriber,La Yess Life incoming
396,0:07:23,Fjaaak,none,sardAYAYA
397,0:07:26,RaiseNSharp,none,@draxaufeuxyz oof
398,0:07:28,tarento_,none,aiselles
399,0:07:29,edouardeztarkan,subscriber,beau poil
400,0:07:30,TVNitrox,none,Yes life de streamer= dormir la nuit
401,0:07:35,rafas1,none,les poils <3
402,0:07:35,Draguazard,none,Bonjour ! tu sera dans popcorn mardi ?
403,0:07:35,bojack420,subscriber,LuvBlush LuvBlush LuvBlush LuvBlush
404,0:07:37,Fjaaak,none,ZULUL
405,0:07:38,SardYesLife,subscriber,LuvBlondeR sardAYAYA LuvBlondeR sardAYAYA
406,0:07:39,nero_scp,subscriber,Le jeux de hier aussi ?
407,0:07:40,yoan1111,none,Yes la yes life
408,0:07:40,hydeandcloser,none,Vous avez du son ?
409,0:07:43,pourrlapipe,none,la YES LIFE toujours présente
410,0:07:46,Black3v3r,subscriber,@Sardoche Ton texte en bas à droite est cropped
411,0:07:50,enable009,none,cc sardi go debat
412,0:07:51,beauverrrr,none,@Sardoche tu fais le dlc?
413,0:07:53,CHMIKO,none,@hydeandcloser Oui
414,0:07:54,Lord_Termi,none,J'ai stressé de ouf je pensais qu'il annoncait qu'on allait pas faire Talos Principle tout de suite
415,0:07:55,Anacomb,subscriber,Le subgoal est buggé @Sardoche
416,0:07:56,mistgun666,none,Salut sard. Alors; à part bit sabber t as commencé le sport? En tout cas je t encourage pour avoir la motivation; j suis avec toi
417,0:07:56,SardYesLife,subscriber,Quel plaisir !
418,0:07:59,jekylly_,none,Hellooo
419,0:07:59,Novaa_68,none,Marathon ça donne quoi ?
420,0:07:59,shikaroto,none,jul
421,0:07:59,RagnarKingss,none,sa
422,0:08:01,KovaLSkyii,none,Je t'ai mentionne sur twitter avec un dessin de toi; ça serait cool si tu pouvais regarder
423,0:08:01,Mannnequins,subscriber,POGGERS
424,0:08:02,TheBlackDu13,none,:O
425,0:08:02,nero_scp,subscriber,OPE ?
426,0:08:03,aimdesard,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
427,0:08:04,kawabunga92i,subscriber,PogChamp
428,0:08:04,Kurutshi,none,la fameuse OP la
429,0:08:04,Zealest,subscriber,sardAYAYA sardAYAYA sardAYAYA
430,0:08:05,Yrium_,subscriber,Black3v3r: @Sardoche Ton texte en bas à droite est cropped
431,0:08:06,squishyheart,subscriber,combien ?
432,0:08:06,beauverrrr,none,raid shadow legend :)
433,0:08:07,thedarkkkk,subscriber,raid
434,0:08:07,curkix,none,salut sardo
435,0:08:07,yoan1111,none,Ouiii
436,0:08:08,MrWorzeth,subscriber,Pas de soucis @Loukizz @SardYesLife
