,Time,Sender,Sender_type,Content
4330,0:34:04,razdelyon,premium,Pareil LUL
4331,0:34:04,fiightblue,subscriber,trop tard @sardoche
4332,0:34:05,Fonggas_Wowee,subscriber,c'est sardoche qui dit ça Jebaited
4333,0:34:05,maladavexa,none,OH ARTHUR BIEN SIR MOULA ?
4334,0:34:06,sancten12,subscriber,Ils ont juste des CV moisis
4335,0:34:06,Aouar_2021,none,ptdrr ???
4336,0:34:07,fulgoof,subscriber,mais pourquoi c'est marlène qui doit être mon porte parole
4337,0:34:07,chrislogan93,premium,C'est quoi VOS PRENOMS le TCHAT ???
4338,0:34:07,Alexitation,none,Source evient
4339,0:34:08,Autherak,none,elle grere hyper mal les data
4340,0:34:08,Eil_Pri,subscriber,C'est full vrai par contre
4341,0:34:09,onthefluxxxxx,premium,totalement faux
4342,0:34:09,NwrJo,none,source : son cul
4343,0:34:11,thehumanreptar,none,T'as déjà cherché un taff toi ?
4344,0:34:11,kitsukaze,none,on veut les chiffres
4345,0:34:12,jack_lg_,premium,pas de causalité
4346,0:34:12,Implodius,none,Bah oui si Mahmoud s'appelait Jean claude ça irait mieux niveau sécurité
4347,0:34:12,chronos634,none,source tkt
4348,0:34:12,Rimeli,premium,Source Evian
4349,0:34:12,Apams,none,OH BG
4350,0:34:13,YaFaith,none,SUCH FSHIAPPA
4351,0:34:13,Pshyco_Mantis,subscriber,Source : Tqt fais moi confiance
4352,0:34:13,mirsaslapince,none,c'est écrit dans son livre tkt
4353,0:34:14,prolo4000,none,cette harpie cosmopolite ment
4354,0:34:14,Getsu__,subscriber,CEST PAS SOURCé
4355,0:34:14,Romain1808,none,Source : whalla crois moi
4356,0:34:14,DejaP,premium,YEs
4357,0:34:14,AfroTortillas,none,OOF
4358,0:34:15,Blackdeast,premium,oh le boss
4359,0:34:15,sancten12,subscriber,gg EZ
4360,0:34:15,fiightblue,subscriber,LUL LUL LUL
4361,0:34:15,NetraRL,premium,source : wallah c vrai
4362,0:34:15,Y0khinta,subscriber,YES
4363,0:34:15,Pariston_LoL,subscriber,COUNTER
4364,0:34:15,XerauR,subscriber,au seuil de 95% elle se trompe
4365,0:34:15,Djilean,none,sardLUL sardLUL sardLUL sardLUL
4366,0:34:16,imdemigod,subscriber,il va partir
4367,0:34:16,yapasdlezard,subscriber,source : Mehdi me l'a dit
4368,0:34:16,EmiMagique,none,Elle est sortie récemment l'étude; tu peux la trouver
4369,0:34:16,Mannnequins,subscriber,POGGERS
4370,0:34:17,iryldis,subscriber,it's THE MOMENT
4371,0:34:17,politicallyincorrect314,subscriber,MDRR
4372,0:34:17,Guilord,premium,Elle est dégouter là
4373,0:34:17,ptit_bibou,subscriber,OH PUTIN
4374,0:34:18,AkumaFuron,none,Mdrrr nom avec diplôme égal ? JAMAIS
4375,0:34:18,nomatig,none,COMME UNE BALLE
4376,0:34:18,FaS0W,none,C'est la fin
4377,0:34:18,gratopioouus,premium,ALAIN SORAL
4378,0:34:18,imdemigod,subscriber,XD
4379,0:34:19,Rydberggg,none,papacito
4380,0:34:19,xRaven06,premium,découpage incomming
4381,0:34:19,ellturco,none,aie aie aie
4382,0:34:19,Greg_Lemon,none,ECLATE LA
4383,0:34:19,valmont72,none,il le savait
4384,0:34:19,StrideurFR,subscriber,Destruction incoming LUL
4385,0:34:19,Auri_L,none,MDRRRR
4386,0:34:19,veszemyr,none,LUL LUL LUL
4387,0:34:20,hastte_,none,Il va la détruite
4388,0:34:20,MiniTokki__,none,OMEGALUL OMEGALUL
4389,0:34:20,ximmetrih,none,Vous avez déclenché ma carte plège
4390,0:34:20,freezie028,none,le goat
4391,0:34:20,Kryeon,none,carte piège
4392,0:34:21,Groscastor2,none,Il va la démonte xD
4393,0:34:21,Mauwice,none,LA M A S T E R C L A S S
4394,0:34:21,LZM__11,none,OOF il va la terminer la
4395,0:34:21,AlpharaonHS,premium,CORINNE
4396,0:34:21,Radagotzh,premium,Ahaah il commence par aller dans son sens; un génie !
4397,0:34:21,Turboleon_,premium,c'est pas 25% de moins mais 25% de plus pour les autres
4398,0:34:21,Bouatde,none,C'est le début de la fin là
4399,0:34:21,Nuclehallal,none,elle a activé la carte piège de zemmour LUL
4400,0:34:22,Hmindeur,none,Elle a très largement raison wsh faut être réaliste les débiles
4401,0:34:22,Zarrdine,none,« Obtenir une réponse «
4402,0:34:22,Lazlo_doto,none,un bon exemple monkaS
4403,0:34:22,Rominos432Z,none,Lejeune
4404,0:34:22,nykxus1,none,hitler
4405,0:34:22,andraf666,premium,Schrek
4406,0:34:23,Mifuknight,subscriber,IL VA LA DETRUIR XD
4407,0:34:23,DeusKiwi,subscriber,COUNTER ENGAGE
4408,0:34:23,thehumanreptar,none,Aucun débile de ce tchat n'a cherché de taff
4409,0:34:23,pitoupitouna,none,il va la détruire
4410,0:34:24,Peursnail,none,Sardoche en face
4411,0:34:24,eliottfw,premium,rachida dati
4412,0:34:24,thecatquiconnaitpa_sesmdp,none,LE PARRY
4413,0:34:24,phantasy_____,subscriber,jean messiah
4414,0:34:24,AndyKPM,premium,Hapsatou Sy
4415,0:34:25,adrallek,none,Finkelkraut
4416,0:34:25,Woosy_,subscriber,il va la tuer
4417,0:34:25,DancinIsWhatToDoo,subscriber,sAlut mOi c tItoUan
4418,0:34:25,iryldis,subscriber,alors la il va la DETRUIRE
4419,0:34:25,Xevyy_,none,jdg
4420,0:34:26,ProfesorStone,none,il vas rebondir dessus les doigts dans le nez
4421,0:34:26,victhor28,none,soral
4422,0:34:26,VicenteSimplement,none,Il va la prendre a la gorge la
4423,0:34:26,Mauwice,none,Jean Messiha
4424,0:34:26,lelouuuup,none,Le nom de famille joue à 90% !!!!!
4425,0:34:27,yperwarrior,none,Corrélation n’est pas causalité
4426,0:34:27,gratopioouus,premium,SORAL SORAL SORAL
4427,0:34:27,xRaven06,premium,FINISH HIM
4428,0:34:27,clemtiss,none,c'est des noms compliqués a écrire aussi sur le contrat Kappa Kappa
4429,0:34:27,keuj,premium,Soral
4430,0:34:27,Ikkixx,none,la source scientifique pls
4431,0:34:27,mllecoco1998,premium,attendez sardoche est du côté de l'autre gland là ? :')
4432,0:34:28,Pariston_LoL,subscriber,Il a cast l'ult de Karthus LUL
4433,0:34:28,turbzou,none,PASCAL OP
4434,0:34:29,faitesdescreditsetvotez,subscriber,Elle dit ça mais oublie le fait de la compétence; et également la souveraineté; tu vas dans les pays d'origine il y a déjà de la discrimination positive à l'encontre des blancs ça suffit
4435,0:34:29,JvtvLezardMartiaux_,premium,phillipo?
4436,0:34:29,maladavexa,none,@Apams MDR BIEN BG
4437,0:34:29,falcificateur,none,;momo
4438,0:34:29,o_MathiaS_o,none,anthoven
4439,0:34:29,lisswyd,subscriber,andréas honnet ?
4440,0:34:29,luiscvlhl,none,Jean messia
4441,0:34:29,razdelyon,premium,Messhia ?
4442,0:34:29,KCDQ,none,DU SANG
4443,0:34:29,Chachow88,none,ULTI DE ZEMMOUR PogChamp
4444,0:34:29,nqli,none,OH SA MER
4445,0:34:29,vincplaying,none,al capote
4446,0:34:30,Nipple_Fish,none,Corine
4447,0:34:30,jlstoned,none,Sardoche
4448,0:34:30,NovaBoom,subscriber,LASALLE
4449,0:34:30,DocWhooper,none,BASSEM ?
4450,0:34:30,moamstripes,none,poki3 poki4
4451,0:34:30,Nezuko_LoL,subscriber,MELANCHON
4452,0:34:30,Ozen_____,premium,messiah
4453,0:34:31,Xevyy_,none,jbzz
4454,0:34:31,veszemyr,none,nolleau
4455,0:34:31,ZziiAaDd18,none,Squeezie ?
4456,0:34:31,patoche_balkanini,premium,Bafie
4457,0:34:31,Pimy__,premium,SADEK
4458,0:34:31,curkix,none,bassem
4459,0:34:31,sancten12,subscriber,C Lose pour Marlene; ff 15
4460,0:34:31,Hlel_Matt_H404,none,saddek ?
4461,0:34:31,Rayleigh_sama,none,CHAP GG
4462,0:34:32,Swainzo,none,bassem
4463,0:34:32,primspowa,premium,JEAM MARINE LE PEN
4464,0:34:32,kirahims,subscriber,Soral
4465,0:34:32,jevaischier,premium,Philippe Catherine
4466,0:34:33,Blackdeast,premium,socrate je pense
4467,0:34:33,kakkoiihito,none,TU AS ACTIVÉ AM CARTE PIÈGE
4468,0:34:33,Neomague,subscriber,Gilbert Collard
4469,0:34:33,Greg_Lemon,none,jean pierre foucault
4470,0:34:33,Foaust,bits,source : je sais plu ou j'ai vu mais tkt crous moi
4471,0:34:33,ErdrickYggdrasil,none,sorl
4472,0:34:33,kitsukaze,none,si il dit ca il va pas tarder à la plomber
4473,0:34:33,kekouille,none,boobaa
4474,0:34:33,bradox94,premium,COUNTER JUNGLE
4475,0:34:33,politicallyincorrect314,subscriber,regardez comme elle est est blasée mdr
4476,0:34:34,Smaxy63,none,messiah
4477,0:34:34,yeslife1234,none,Bassem mdr
4478,0:34:34,heroiiine_,subscriber,soral?
4479,0:34:35,sogetsuu,premium,J'active ma carte piège!
4480,0:34:35,imthyphon,none,FINISH HIIIIII%
4481,0:34:35,Groscastor2,none,ALK
4482,0:34:35,nainbatable,none,SARDOCHE
4483,0:34:35,FlashKiddd,premium,harouf gangsta
4484,0:34:35,Epic_Kim_Jong_Un,none,Taric Ramadan
4485,0:34:35,GazuSeoul,none,SADEK
4486,0:34:35,nqli,none,LE VLA
4487,0:34:36,yapasdlezard,subscriber,IL A UN TOUR D AVANCE PogChamp
4488,0:34:36,razdelyon,premium,True LUL
4489,0:34:36,mikis_le_t,none,QUELLE IDÉE DE GÉNIE BORDEL SARD
4490,0:34:36,Jojo_ssb,subscriber,Soral
4491,0:34:36,Natryx_,subscriber,Messiah LUL
4492,0:34:36,jessiev0lte,none,poutou
4493,0:34:37,AndyKPM,premium,IL VA LAPPELER CORINE
4494,0:34:37,100kDVM,none,SADEK
4495,0:34:37,yoan1111,none,C’est quoi ce bullshit
4496,0:34:37,ck_lancelot,none,pascal op
4497,0:34:37,Big_Boi_Toinou,premium,ALDE
4498,0:34:38,UnNainPosteur1,premium,MAMADOU SHACO
4499,0:34:38,Autherak,none,bassem
4500,0:34:38,lelouuuup,none,Soral gros kick dans sa mère
4501,0:34:38,Boboun_Lord,none,La destruction
4502,0:34:38,mrmaxitekeur29,none,je m'appelle maxime; j'ai envoyé 120 cv et lettre de motivation personnalisée et j'ai eu 0 réponse pour un contrat d'apprentissage
4503,0:34:39,Requiemaeterna,subscriber,"""Vous avez pris un excellent exemple"" parce que j'en ai un meilleur!"
4504,0:34:39,kiyling,none,oula mdrrrr
4505,0:34:39,Radagotzh,premium,massiet ?
4506,0:34:39,Trockkk,none,BASSEM
4507,0:34:40,Blackcorner,premium,Le boxeur ?
4508,0:34:40,Ysaka__,none,bassem
4509,0:34:40,StrideurFR,subscriber,Messiha
4510,0:34:41,aloysmp4,subscriber,Il a activé sa carte piège sardZone sardZone sardZone sardZone
4511,0:34:41,ximmetrih,none,"Ahahahahh ""ulti de zemmour"""
4512,0:34:41,Nezuko_LoL,subscriber,poutou
4513,0:34:41,navyjo,none,messiah
4514,0:34:41,soanda___________________,premium,Yassine bellatar
4515,0:34:41,thMz___,premium,Sadek
4516,0:34:43,Pire_RNG,subscriber,Jul
4517,0:34:44,esteban_vlnt,none,il a aggro c'est mort
4518,0:34:44,TomtoxTV,premium,et quand on va dépauser un CV chez le chinois tu crois qu'il te prend si tu t'appel JEAN PIERRE ?
4519,0:34:45,Lightyjr,none,Messiha
4520,0:34:45,jl_thibebault,none,uho
4521,0:34:46,pololerigolo43,none,massiedt !
4522,0:34:46,KaizoTM,none,Il va la prendre en Dogystyle
4523,0:34:46,Bouatde,none,Ca fait 10min et elle a déjà perdu de très loin
4524,0:34:46,gaetanbcr,none,SADEK
4525,0:34:47,Jeremy_Reformed,premium,BASSEM IL A DIT
4526,0:34:47,shokupan,subscriber,attend de voir
4527,0:34:48,rosario_rl,subscriber,finkelkraut
4528,0:34:48,jailacorrezeencatheter,subscriber,ZINEDINDE ZIDANE
4529,0:34:50,Friedse,subscriber,Bonjour
4530,0:34:50,MusselEater,none,@lwekso tout le monde le fait à son échelle; tu peux pas trop critiquer ton entreprise; même si c'est légitime; tu ne peux pas ternir l'image.. cest un peu la même chose. il existe des gens pour qui l'intégrité intellectuelle prévaut sur le reste. mais c'est rare et souvent ils ne font pas long feu malheureusement. mais ça c'est tout moi; un peu pessimiste on va me dire xd
4531,0:34:50,MrVOG,premium,Bigard
4532,0:34:50,Ariuus,subscriber,et si c'était Benjamin Serrano wouhou
4533,0:34:51,andraf666,premium,CARS 3
4534,0:34:51,Implodius,none,Le chameau du RN LUL
4535,0:34:52,OPFOR622,none,Arouf gangsta
4536,0:34:53,shikitah,none,philipot?
4537,0:34:54,Hlel_Matt_H404,none,les sangz
4538,0:34:54,Foaust,bits,Méssiet LUL
4539,0:34:55,DuxieFamilyFR,none,Trump
4540,0:34:55,mllecoco1998,premium,j'suis belge j'y connais rien pourquoi c'est une connasse à tel point que les gens sont du côté de zemmour ?
4541,0:34:56,lelouuuup,none,Arthur
4542,0:34:57,Groscastor2,none,@esteban_vlnt Ayaaaaa LUl
4543,0:35:00,IRBeni,none,en meme temps la detruire elle cest facile
4544,0:35:03,nass_63,none,le chameau
4545,0:35:03,fiightblue,subscriber,LUL LUL
4546,0:35:05,Nezuko_LoL,subscriber,Le R de Zemour > Vous avez raiso; < autodérision à l'état pur
4547,0:35:06,Aokishii,none,@jl_thibebault; @jl_thibebault
4548,0:35:06,MangeTaTantee,none,Koba
4549,0:35:07,yoan1111,none,LA CONTRE ATTAQUE
4550,0:35:08,khoer,none,LUL
4551,0:35:09,yuuukii1,subscriber,quel enfant de pépripat a sorti Bassem ?
4552,0:35:09,Vico_Poney,none,il faut kim jung un
4553,0:35:11,Chachow88,none,M WORD monkaS
4554,0:35:11,RyZeR_60,none,ANELE /
4555,0:35:12,Aokishii,none,fail
4556,0:35:12,xRaven06,premium,il est vnr
4557,0:35:12,Blackdeast,premium,francois la classique
4558,0:35:12,SnoWicked,none,ARTHURRRRRRRRRRRRRRR
4559,0:35:12,andraf666,premium,WALL-E
4560,0:35:13,Groscastor2,none,@esteban_vlnt tu m'a fumé
4561,0:35:14,yapasdlezard,subscriber,ANELE François ANELE
4562,0:35:14,nykxus1,none,ca me fume elle fait que hocher de la tête
4563,0:35:15,LiIKimJong,none,yes je m'appelle françois
4564,0:35:15,Peursnail,none,Karen Kujo elle aurait réglé tout leur problème
4565,0:35:22,Implodius,none,Un ARABE reste un ARABE peu importe le prénom
4566,0:35:23,leragoutd,none,messia
4567,0:35:23,poulpax_56,premium,ANELE
4568,0:35:24,OrelianEX,none,CarlSmile
4569,0:35:26,MangeTaTantee,none,valbuena
4570,0:35:26,loutardo,subscriber,"En vrai c'est intéressent se qu'il dit Zemour ; stop spam les LUL à chaque ""magrébins"" x)"
4571,0:35:27,razdelyon,premium,Etude faire par des mecs de gauche LUL
4572,0:35:27,modo_abuseur,none,ANELE
4573,0:35:30,Greg_Lemon,none,Après il a pas tord en vrai jamais j'embauche mouloud
4574,0:35:30,Kupt,none,je reve ou elle a dit disez moi?
4575,0:35:31,yagota,none,!uptime
4576,0:35:31,kitsukaze,none,en vrai je vais me rouler un petit car ca part loins la 😂 c pas bien ik
4577,0:35:32,Mauwice,none,Allez hop
4578,0:35:32,ximmetrih,none,Zemmour est passé level 6 avec cet argument; Schiappa le feed
4579,0:35:34,jevaischier,premium,J'ai un prénom breton RIP
4580,0:35:35,Blackdeast,premium,oh la attention
4581,0:35:36,Comfortablydumb_,none,Je trouve que c'est pas du tout une destruction ce débat
4582,0:35:36,mintiik007,none,tant que tu vis pas ça; tu ne peux pas dire que c'est faux :)
4583,0:35:38,vaferdeus,none,2semaines l'etude
4584,0:35:39,CF_Nalac,none,@Gribouiile l'habitude
4585,0:35:39,Powa_Thib,premium,@haricopain Un des deux autistes est logique dans ses réponses au moins
4586,0:35:40,Bileel13,none,Mais Schiappa elle est pas fais pour débattre mdddr elle se fait démolir non stop
4587,0:35:40,scorp_ace,none,@nykxus1 elle est habituer à faire ce geste ;)
4588,0:35:40,IRBeni,none,cest fou ce probleme avec nous
4589,0:35:41,kitsukaze,none,don't do drugs kids 😂
4590,0:35:43,Rydberggg,none,mais qu'est ce qu'il raconte
4591,0:35:44,Act1F404,none,LUL
4592,0:35:44,FaonPage,none,AIE
4593,0:35:45,vincplaying,none,paf
4594,0:35:45,TWFenrir,none,monkaS
4595,0:35:46,razdelyon,premium,AH LUL
4596,0:35:46,TomtoxTV,premium,mdr
4597,0:35:46,Guilord,premium,tout est fini
4598,0:35:46,Natryx_,subscriber,ouch
4599,0:35:47,KCDQ,none,AH
4600,0:35:47,Ninox_,none,LUL
4601,0:35:47,Blackdeast,premium,OOOOOOOOOF
4602,0:35:47,modo_abuseur,none,AH
4603,0:35:47,yapasdlezard,subscriber,OOF
4604,0:35:47,jougla98,none,AIE
4605,0:35:48,MrDialo,subscriber,oof
4606,0:35:48,ptit_bibou,subscriber,plus je le regarde; plus il ressemlble DE OUF a mon grand père
4607,0:35:48,UnJoueurUnPeuNul,none,@LiIKimJong yes tu pourra te faire embaucher plus facilement gg
4608,0:35:49,thecatquiconnaitpa_sesmdp,none,OOF
4609,0:35:49,Radagotzh,premium,monkaS
4610,0:35:49,politicallyincorrect314,subscriber,oof
4611,0:35:49,ShaDCB,premium,ah
4612,0:35:50,Groscastor2,none,OOF
4613,0:35:50,Alexitation,none,PLS
4614,0:35:50,ChuckBoris123,none,AH
4615,0:35:50,kiyling,none,OOF
4616,0:35:50,Genaysis,none,Pas de chance
4617,0:35:50,turdyoo,premium,Pas de bol
4618,0:35:50,ichigokurosaki33,subscriber,LUL
4619,0:35:50,Nathook_,none,oof
4620,0:35:50,ErdrickYggdrasil,none,OOOOOOOF
4621,0:35:51,exaldir77,premium,AH
4622,0:35:51,yasmeen,premium,AIE
4623,0:35:51,Mifuknight,subscriber,sardLUL sardLUL sardLUL
4624,0:35:51,TonPerr,premium,zrtAh
4625,0:35:51,Djilean,none,AH sardLUL
4626,0:35:51,jemainblitz,subscriber,ah
4627,0:35:52,Apams,none,Aie
4628,0:35:52,badolasse06,none,AH
4629,0:35:52,tendopain_11,none,DESTRUCTION
4630,0:35:53,PhileasLeGueux,none,oooooof
4631,0:35:53,TsuuNamy,premium,AH OK
4632,0:35:53,ston3ur,premium,OOOFED
4633,0:35:53,Zenaie,subscriber,Preuve ?
4634,0:35:54,sancten12,subscriber,ELLE BAISSE LES YEUX
4635,0:35:54,ariagape,premium,OOF
4636,0:35:54,tomtomawak,premium,oof
4637,0:35:54,FlashKiddd,premium,AH
4638,0:35:55,bradox94,premium,OOF
4639,0:35:55,yoan1111,none,Oof
4640,0:35:55,Ikkixx,none,ah
4641,0:35:55,lelouuuup,none,ptdrrrr mais le chat on dirait une conv de militant FN vous êtes horrible
4642,0:35:55,Hlel_Matt_H404,none,elle ne le regarde même pas quand il parle
4643,0:35:55,vankypou,none,jeelOof
4644,0:35:56,Autherak,none,ah
4645,0:35:56,MystiC_ViruSs,none,ALLE OP
4646,0:35:56,theeinsteininho,subscriber,AH
4647,0:35:56,traywayyyyy,subscriber,paradox de sympson encore une fois
4648,0:35:57,Blackdeast,premium,enorme tacle
4649,0:35:57,pitoupitouna,none,OOF
4650,0:35:57,Mifuknight,subscriber,C PAS FINI SARD
4651,0:35:57,kh1ba,none,regarde tes chaussures ue
4652,0:35:57,WiikTuZ,none,oooof
4653,0:35:58,SK_Sumdeus,premium,coup dur
4654,0:35:58,LittleBlackPea1,none,ELLE A ACTIVE SA CARTE PIEGE
4655,0:35:58,Natryx_,subscriber,C'est pas le prénom en fait ? Kappa
4656,0:35:58,Pariston_LoL,subscriber,Il vient de proc Dark Harvest
4657,0:35:58,Tchaipo404,none,KEKW
4658,0:35:59,TomtoxTV,premium,oof
4659,0:35:59,kitsukaze,none,ca gueule 😂
4660,0:35:59,Neppo_TV,none,zrtAH zrtAH
4661,0:35:59,WarnadeFR,subscriber,PunOko PunOko
4662,0:35:59,Guilord,premium,Booum !
4663,0:36:00,iryldis,subscriber,ouille
4664,0:36:01,xRaven06,premium,c'est le coup dur pour guillaume
4665,0:36:02,DalekInquisitor,subscriber,trop bien ce stream bg
4666,0:36:02,FaS0W,none,COUP DUR
4667,0:36:02,KCDQ,none,LUL
4668,0:36:03,thehumanreptar,none,Et là tu check pas les faits hein SARDOCHE ? :)
4669,0:36:03,razdelyon,premium,COUP DUR LUL
4670,0:36:04,Zenaie,subscriber,0 source; 0 preuve; 0 détail
4671,0:36:04,mikis_le_t,none,Oof
4672,0:36:04,Bitoul,subscriber,nous ne sommes pas à Mc Donald madame !
4673,0:36:04,mintiik007,none,et oui quoi ?
4674,0:36:04,CF_Nalac,none,va vérifier ptet ????
4675,0:36:05,Vtanche,premium,Il est maghrébin ........
4676,0:36:05,jackinotfr,none,Pourquoi 1) CNEWS 2) Zemmour 3) Schiappa
4677,0:36:05,geoge0,none,coup dure
4678,0:36:05,ptit_bibou,subscriber,ALLEZ CA DEGAGE
4679,0:36:06,blaster33300,subscriber,tacle à la carotide ca LUL
4680,0:36:07,AkumaFuron,none,Mdrr bah première chose à regarder elle est débile
4681,0:36:09,HerrExion,none,zrtAH zrtAH
4682,0:36:09,jack_lg_,premium,elle est créer des liens de causalité où il n'y en à pas
4683,0:36:11,faitesdescreditsetvotez,subscriber,Il faut suivre un minimum leur vivre ensemble est forcé; quel commun quand les migrants se cassent de leurs pays dus à la guerre ou pauvreté qui en partie est en cause de certains libéraux ? Il faut réfléchir
4684,0:36:11,Slourf,none,Source : Dude trust me
4685,0:36:11,Autherak,none,les DATA
4686,0:36:12,Mifuknight,subscriber,SARD LE MEILLEUR ARRIVE
4687,0:36:12,Groscastor2,none,LUL
4688,0:36:12,babek1113,premium,VERIDIQUE YA QUE DANS LE BATIMENT QU4ON PREND LES MAGHRÉBIN SANS CE SOUCIER DU BLAZE
4689,0:36:13,yperwarrior,none,Corrélation n’est pas causalité
4690,0:36:13,mintiik007,none,mais sérieux les gens
4691,0:36:13,StrideurFR,subscriber,BEN VOYONS
4692,0:36:13,Soka94s,none,Il vien de steal le nash sans smite
4693,0:36:14,Pshyco_Mantis,subscriber,Ptdr ils ont juste pas le niveau elle nous a dit Momo il est refusé car c'est momo
4694,0:36:15,kitsukaze,none,elle realise qu'il est deja trop tard
4695,0:36:16,sancten12,subscriber,Elle a que les stats qui l'arrange
4696,0:36:16,Powa_Thib,premium,Elle lit sa feuille xD
4697,0:36:17,yuuukii1,subscriber,ne venez pas comme vous etes
4698,0:36:18,ER0IK,premium,OOF
4699,0:36:18,Foaust,bits,Schiappa elle a une Pink devant son net mais elle la casse pas
4700,0:36:18,vincplaying,none,Corélation n'est pas Causalité !
4701,0:36:19,AlisterUlkair,none,https://halshs.archives-ouvertes.fr/halshs-01324371/document Pour une étude
4702,0:36:19,MystiC_ViruSs,none,Faut arreter de victimiser les maghrébins
4703,0:36:20,iversonico,none,Tu bascules sur Griveaux apres? Sarkoche?
4704,0:36:20,jemainblitz,subscriber,ces yeux de serpent alallaa
4705,0:36:21,thecatquiconnaitpa_sesmdp,none,monkaS
4706,0:36:21,Blackdeast,premium,ouh plus loin monkaW
4707,0:36:22,mely0o,subscriber,hop elle prend des notes
4708,0:36:23,rafas1,none,OOF
4709,0:36:23,Neox_Von,none,OOF
4710,0:36:24,jethro060,none,LUL LUL
4711,0:36:24,gratopioouus,premium,LUL
4712,0:36:24,TsuuNamy,premium,ptdrrrrrrrr
4713,0:36:24,fanatik_live,subscriber,PogChamp
4714,0:36:24,uneaven,subscriber,Le call
4715,0:36:24,patato1973,none,monkaS
4716,0:36:24,turdyoo,premium,monkaS
4717,0:36:25,razdelyon,premium,TRUE LUL
4718,0:36:25,D5isnts5LULXD,none,LUL
4719,0:36:25,yuriii___,premium,POG
4720,0:36:25,TWFenrir,none,AHAHAH
4721,0:36:25,yapasdlezard,subscriber,LUL
4722,0:36:25,Hxbibi__,none,aieaiei
4723,0:36:25,cigjt,none,mdrr
4724,0:36:26,LZM__11,none,LUL
4725,0:36:26,CarssX,none,aie aie
4726,0:36:26,eiichii,premium,ptdr
4727,0:36:26,Biquettebeeeh,none,"la dans ça tête elle est comme : ""il est chaud le con; j'ai pas réussi à l'emboucaner"""
4728,0:36:26,Chachow88,none,KEKW
4729,0:36:26,Sindaeriel,none,LUL
4730,0:36:26,politicallyincorrect314,subscriber,ooooooooof
4731,0:36:26,swid,none,OOF
4732,0:36:26,ChuckBoris123,none,OOF
4733,0:36:26,XerauR,subscriber,oof
4734,0:36:26,Eden_28,none,PARDON MDRR
4735,0:36:26,Bileel13,none,Pouahahahah
4736,0:36:26,fanatik_live,subscriber,OMF
4737,0:36:26,sancten12,subscriber,Glissade
4738,0:36:26,ichigokurosaki33,subscriber,LUL
4739,0:36:27,bujoku_17ms,subscriber,oof
4740,0:36:27,Yorshst,none,monkaS
4741,0:36:27,LoliSlayer34,none,LE BOSS
4742,0:36:27,MrDialo,subscriber,banned
4743,0:36:27,Kingme369,none,mdrrr
4744,0:36:27,imdiamondfox,premium,glissade
4745,0:36:27,KCDQ,none,aie glissade
4746,0:36:27,WarEternal03,subscriber,monkaS
4747,0:36:27,kh1ba,none,Kappa
4748,0:36:27,Adrammelech__,none,kamelFOU kamelFOU kamelFOU
4749,0:36:28,GodFather31,none,oof
4750,0:36:28,Swarrth,none,aïe
4751,0:36:28,herteit_,premium,LULULULULULU
4752,0:36:28,Radagotzh,premium,OOF
4753,0:36:28,Nuclehallal,none,et il recommence LUL
4754,0:36:28,Autherak,none,elle est tellement con
4755,0:36:28,zodmoh2,none,oof
4756,0:36:28,peaby,premium,ou la glissade
4757,0:36:28,Kutsi_,none,xdddddd
4758,0:36:28,GrrOniiChan,subscriber,c'est repartit mdrrrr
4759,0:36:29,0sidas,premium,GLISSADE
4760,0:36:29,100kDVM,none,HAHAHAHHAHAHAHAHAHA
4761,0:36:29,haze3869,none,derapage
4762,0:36:29,nomatig,none,OOOOOOOOOOOOOOOOOF
4763,0:36:29,yoan1111,none,Oof
4764,0:36:29,khoer,none,OOF
4765,0:36:29,CF_Nalac,none,MAIS WTF
4766,0:36:29,nqli,none,HahaSweat
4767,0:36:29,Hlel_Matt_H404,none,chaud
4768,0:36:29,IRBeni,none,mais WECH
4769,0:36:29,hajullelah,premium,OOF
4770,0:36:30,Oshlatant,premium,oof
4771,0:36:30,Macalaz,premium,?????
4772,0:36:30,Watalastai,premium,zrtPalm zrtPalm
4773,0:36:30,starblades666,premium,xDDD
4774,0:36:30,Powa_Thib,premium,LE BOSS
4775,0:36:30,veszemyr,none,LUL LUL LUL
4776,0:36:31,KaizoTM,none,OOF
4777,0:36:31,Monbiix,none,OOF
4778,0:36:31,patato1973,none,STOP DIRE TRUE WTF
4779,0:36:31,Arglobe,none,monkaS
4780,0:36:31,razdelyon,premium,Il a raison LUL
4781,0:36:31,exaldir77,premium,encore avec sers prénoms
4782,0:36:31,Peursnail,none,LuvOops LuvOops
4783,0:36:32,modo_abuseur,none,AHAHAHHA
4784,0:36:32,JoeLaBeuls,none,LUL
4785,0:36:32,Chachow88,none,OMEGALUL
4786,0:36:32,Nass2706,none,LIMITE LIMITE
4787,0:36:32,Djilean,none,GLISSADE sardLUL
4788,0:36:32,WiikTuZ,none,ohhhhhh non c'est la glissade
4789,0:36:32,Neox_Von,none,c fucked upppp
4790,0:36:32,hoo_zy,none,HOULA
4791,0:36:32,Pimy__,premium,OOOFFF
4792,0:36:32,chronoma30,none,OOFFFF
4793,0:36:32,ErdrickYggdrasil,none,non
4794,0:36:32,AMieur,none,dowellS dowellS
4795,0:36:32,Nezuko_LoL,subscriber,OOOOF
4796,0:36:33,ptit_bibou,subscriber,AHAHAHAHAH
